time,timebound_lower,timebound_upper,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124
1954.5,1954,1955,314.4372922,1194.285142,290.3640347,0,0.082130702,0.000482487,0,0,0,8.73E-06,0,0,0,0,0,0.034999388,4.67E-05,38.84129827,0.453484958,0.01602,0,13.20392792,2.86359643,1.207977056,2.494911856,0,0.039,0.963755778,0,0,0.017432911,41.54246721,488.5088518,6.229988309,8.70284383,5.941914439,0.023499979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955.5,1955,1956,314.7484682,1206.510207,290.6671321,0,0.127459914,0.000485026,0,0,0,8.78E-06,0,0,0,0,0,0.044999436,4.69E-05,39.07069818,0.466714957,0.01683,0,15.43963218,3.767790832,1.293746353,2.74991219,0,0.039,1.053860108,0,0,0.108080192,43.17295877,493.2549823,6.274988799,8.963726223,6.015554063,0.021999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956.5,1956,1957,315.0225972,1220.965009,291.0171961,0,0.182289027,0.000487566,0,0,0,8.83E-06,0,0,0,0,0,0.054999379,4.72E-05,39.30019808,0.478794956,0.017625,0,18.00713838,4.900767459,1.388206119,3.006162921,0,0.039,1.186010383,0,0,0.289042432,44.93925634,496.9596978,6.319989706,9.237827859,6.093146854,0.020458319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957.5,1957,1958,315.3077517,1235.669201,291.3492852,0,0.246412139,0.000490105,0,0,0,8.87E-06,0,0,0,0,0,0.06499945,4.74E-05,39.52009798,0.489309954,0.01836,0,20.97754012,6.23939735,1.497475396,3.249913385,0,0.039,1.346465378,0,0,0.563670092,46.82995224,500.6978186,6.364989762,9.522201381,6.174787102,0.019499981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958.5,1958,1959,315.6519433,1247.294291,291.6163414,0,0.319618251,0.000492645,0,0,0,8.92E-06,0,0,0,0,0,0.074999357,4.77E-05,39.71509787,0.497734952,0.01897,0,24.18434009,7.567232603,1.627484466,3.496994845,0,0.039,1.584594542,0,0,0.880146157,48.8399493,504.5039342,6.409992388,9.817557971,6.260036695,0.018499996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959.5,1959,1960,316.1052298,1257.1988,291.8384452,0,0.401699364,0.000495184,0,0,0,8.96E-06,0,0,0,0,0,0.084999482,4.79E-05,39.90489776,0.50523995,0.01953,0,27.60905121,8.797124084,1.777483687,3.726592113,0,0.041,1.906034764,0,0,1.23860976,50.9711455,508.3637169,6.454298415,10.13043323,6.348478779,0.01749999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1960,1961,316.9147851,1264.003455,292.1415121,0,0.492447476,0.000497724,0,0,0,9.01E-06,0,0,0,0,0,0.094999392,5.65E-05,40.11859765,0.513094947,0.020105,1.13E-05,31.60535995,10.23712132,1.946942896,3.938670528,0,0.045,2.249406633,0,0,1.701523037,53.21124303,512.232841,6.504989128,10.45914598,6.43975375,0.016499992,1.21E-06,6.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1961,1962,317.5802141,1269.349981,292.4675892,0,0.591652588,0.000500263,0,0,0,9.05E-06,0,0,0,0,0,0.109999035,0.000395681,40.34249752,0.520729945,0.02064,0.00173701,36.23666474,12.16785401,2.141221818,4.163667125,0,0.053,2.637653884,0,0,2.179267275,55.56353954,516.0400788,6.554991816,10.79952545,6.533173975,0.015499992,9.69E-06,5.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1962,1963,318.3167443,1282.464573,292.8176532,0,0.6991077,0.000502802,0,0,0,9.10E-06,0,0,0,0,0,0.129998789,0.000919101,40.56609716,0.527874942,0.021115,0.00677707,41.47677825,14.63989329,2.365680499,4.398663654,0,0.066,3.129154267,0,0,2.772260261,58.00743682,519.726474,6.604418453,11.15687459,6.628618193,0.01449999,1.94E-05,0.000111655,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1963,1964,318.9141264,1300.688662,293.2067492,0,0.814602813,0.000505342,0,0,0,9.15E-06,0,0,0,0,0,0.154998346,0.001543204,40.80479573,0.535164939,0.02157,0.0148637,47.60459269,17.71703305,2.625518996,4.635970328,0.000143319,0.085,3.753723801,0,0,3.511745083,60.50743685,523.243996,6.659987603,11.52505722,6.725567556,0.013499995,2.91E-05,0.000209542,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1964,1965,319.5885653,1317.273468,293.5718278,0,0.937929925,0.000507881,0,0,0,9.19E-06,0,0,0,0,0,0.179998678,0.00230076,41.05469583,0.542524935,0.02199,0.0257405,54.79980479,21.42167147,2.919597673,4.877437029,0.003477729,0.113,4.502781692,0,0,4.254168105,63.07753315,526.5386448,6.715564295,11.90180882,6.824531143,0.012499973,3.87E-05,0.000321819,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1965,1966,320.0628645,1330.968139,293.9388901,0,1.068882037,0.000510421,0,0,0,9.24E-06,0,0,0,0,0,0.199998773,0.003262468,41.34249588,0.550849931,0.022435,0.0391509,63.02901486,25.70980002,3.257975677,5.13517362,0.019166272,0.15,5.391107508,0,0,5.182889401,65.62683475,529.5773614,6.764422173,12.28543228,6.925758941,0.011375026,5.61E-05,0.000459676,0,1.25E-05,0,0,2.06E-05,2.08E-05,0,0,0,0,0,0,0
1966.5,1966,1967,321.1186469,1342.153165,294.3539565,0,1.20724215,0.00051296,0,0,0,9.28E-06,0,0,0,0,0,0.21999896,0.004444035,41.65249588,0.559774927,0.02289,0.0548384,72.24792998,30.50373394,3.653163197,5.413369552,0.039499384,0.195,6.472539754,0,0,6.633789983,68.07124025,532.3371009,6.819308157,12.67705464,7.028955336,0.010999986,0.000119217,0.001805521,0,0.000149648,0,0,0.000179161,0.000190599,0,0,0,0,0,0,0
1967.5,1967,1968,321.7100123,1354.189144,294.7680464,0,1.352812262,0.000515499,0,0,0,9.33E-06,0,0,0,0,0,0.239998735,0.00594885,42.00469588,0.570144923,0.0234,0.0725467,82.61014628,35.86647805,4.101901112,5.707025375,0.063713494,0.248,7.774255813,0,0,8.81561646,70.42624311,534.8238174,6.879989934,13.07116632,7.134127465,0.011131962,0.000223556,0.005476358,0,0.000414318,0,0,0.00038574,0.000428484,0,0,0,0,0,0,0
1968.5,1968,1969,322.6106429,1371.572901,295.1841199,0,1.505382374,0.000518039,0,0,0,9.38E-06,0,0,0,0,0,0.269998018,0.007807039,42.41149588,0.582704919,0.02399,0.0920193,94.25966325,41.93913243,4.615648276,6.014501197,0.098729181,0.307,9.383843428,0,0,11.54927615,72.69054731,537.0335588,6.939991094,13.46686688,7.241467099,0.014528773,0.000360778,0.010674211,2.89E-06,0.000813764,0,0,0.000619097,0.000720487,0,0,0,0,0,0,0
1969.5,1969,1970,323.4642393,1389.269036,295.6031841,0,1.664742487,0.000520578,1.22E-06,9.68E-06,0,9.42E-06,0,0,0,0,3.30E-05,0.29999837,0.010129108,42.86239594,0.597669914,0.02467,0.113,107.2891798,48.92260712,5.203845167,6.33414702,0.143262747,0.37,11.19163774,0,0,14.64974034,74.86995058,538.9712391,6.999991582,13.86197915,7.351485772,0.02660746,0.000513466,0.016677814,2.31E-05,0.001363926,0,0,0.000887361,0.001058281,0,0,0,0,0,0,0
1970.5,1970,1971,324.9883785,1411.032553,296.0272837,0,1.830672599,0.000523118,8.56E-06,6.79E-05,0,9.47E-06,2.86E-08,0,0,0,0.000236974,0.324998574,0.012998711,43.40139625,0.617444908,0.02553,0.135231,121.6491897,56.95325518,5.88241123,6.664311913,0.203540499,0.436,13.09374699,0,0.001065175,17.68018514,76.96995385,540.66486,7.059993495,14.25530305,7.463809704,0.04295516,0.000788676,0.022781516,4.90E-05,0.002074985,0,0,0.001186963,0.001435363,0,0,0,0,0,0,0
1971.5,1971,1972,325.5967862,1431.057912,296.4583414,0,2.002982711,0.000525657,1.01E-05,7.89E-05,0,0.0006875,5.14E-05,0,8.59E-05,0,0.000295589,0.354998112,0.016469326,44.0078961,0.6424449,0.026565,0.158458,137.1382049,65.84650854,6.660777093,7.004381234,0.274415233,0.503,15.12005536,0,0.021073127,20.81547785,78.98995712,542.1264454,7.119412277,14.64593638,7.579107158,0.061202233,0.003391636,0.029181621,0.000303751,0.00292898,0,0,0.00151426,0.001846186,0,0,0,0,0,0,0
1972.5,1972,1973,327.5382469,1449.23183,296.8984322,0,2.181452823,0.000528196,1.04E-05,8.04E-05,0,0.0025,0.000187031,0,0.0003125,0,0.000235578,0.389997878,0.0205848,44.68869589,0.67407489,0.027815,0.182423,153.856226,75.67088768,7.553642207,7.356679625,0.348219917,0.573,17.35239005,0,0.069999842,24.91669802,80.9293605,543.3849343,7.184317335,15.03268314,7.698347431,0.081566239,0.010107177,0.036613825,0.00114133,0.00390667,0,0,0.001867542,0.002300143,0,0,0,0,0,0,0
1973.5,1973,1974,330.0911828,1462.80736,297.3495094,0,2.365882936,0.000530736,1.07E-05,8.18E-05,0,0.0050625,0.000378738,0,0.000632813,0,0.000169163,0.424998011,0.025345894,45.45469555,0.713879879,0.02935,0.20687,172.25726,86.87261649,8.576456757,7.723948017,0.438013555,0.645,19.92769459,0,0.114999842,30.32583647,82.79306371,544.4634017,7.255663538,15.41453877,7.820893743,0.107531536,0.020921595,0.04518213,0.002472,0.0049981,0,0,0.002245108,0.002788735,0,0,0,0,0,0,0
1974.5,1974,1975,330.9297527,1476.092362,297.81258,0,2.556043048,0.000533275,1.10E-05,8.33E-05,0,0.008,0.0005985,0,0.001,0,9.78E-05,0.459997921,0.030775486,46.34259529,0.764989869,0.03132,0.231542,192.5642491,99.53890268,9.748060452,8.108936408,0.543196139,0.72,22.52558277,0,0.161269842,36.76850455,84.59316609,545.3698231,7.319503661,15.79050592,7.947181821,0.146534775,0.034983893,0.054990735,0.004224,0.00619347,0,0,0.002645259,0.003296887,0,0,0,0,0,0,0
1975.5,1975,1976,330.9917391,1491.69731,298.2906652,0,2.75175316,0.000535815,1.14E-05,8.64E-05,2.82E-06,0.0109375,0.000818262,0,0.00136719,0,8.32E-05,0.499997611,0.036913378,47.35769548,0.828489873,0.033995,0.256183,213.2352218,112.331764,11.09574286,8.514406523,0.661696679,0.798,25.1791244,0,0.194999843,42.72001613,86.32876873,546.1371378,7.389227279,16.1594846,8.078148598,0.203307822,0.051680791,0.066143439,0.00633333,0.00748299,0,0,0.003066367,0.003817782,0,0,0,0,0,0,0
1976.5,1976,1977,331.7012093,1509.072156,298.7857487,0,2.952783273,0.000538354,1.17E-05,0.007432716,2.25E-05,0.0135,0.00100997,0,0.0016875,0,0.00036369,0.544380327,0.043801869,48.27609537,0.887209869,0.036665,0.280537,232.9972202,124.7307475,12.63643535,8.955106976,0.81180818,0.876,28.19611552,0,0.229999843,49.04176908,87.99307184,546.791424,7.465574264,16.52037435,8.213740022,0.277511982,0.087156987,0.080355144,0.008736,0.00885687,0,0,0.003521662,0.004344617,0,0,0,0,0,0,0
1977.5,1977,1978,333.5015369,1527.646953,299.2978,0,3.158943385,0.000540893,1.20E-05,0.026895796,4.51E-05,0.0153125,0.00114557,0,0.00191406,0,0.00499715,0.594551172,0.051483361,49.29249505,0.949079861,0.039815,0.304347,251.9942055,136.7956981,14.47871704,9.431879153,0.983641675,0.955,31.40779854,0,0.264999843,57.53721462,89.5924745,547.3396889,7.534413864,16.87217461,8.354130636,0.369696973,0.150426983,0.098297148,0.011368,0.0103053,0,0,0.004007299,0.004870567,0,0,0,0,0,0,0
1978.5,1978,1979,335.1507748,1546.861765,299.8308779,0,3.370003503,0.000543433,1.24E-05,0.054136695,6.76E-05,0.016,0.001197,0,0.002,0,0,0.659995732,0.059999853,50.43949489,1.021159854,0.043615,0.327356,270.0011859,148.0045805,15.96304758,9.926631329,1.17364517,1.035,35.7235771,0,0.298729835,68.57340068,91.13187645,547.7978985,7.609319153,17.21378637,8.499481203,0.47630767,0.230200978,0.118508053,0.0141653,0.0118185,0,0,0.004511716,0.005388823,0.1015,0,0.02375,0.34666666,0,0,0
1979.5,1979,1980,336.85,1566.136635,300.385959,0,3.583,0.000545972,0.05,0.084902694,9.01E-05,0.016,0.001197,0,0.001,0,0.004,0.769992632,0.202499927,51.55739484,1.094819846,0.047935,0.353214,286.4941585,157.638472,17.68312701,10.42123351,1.378264665,1.117,40.48909939,0,0.342519765,78.18179325,92.61308152,548.1820799,7.6899915,17.54420888,8.650031134,0.58937681,0.315191974,0.139529057,0.017064,0.0133867,0,0,0.005032879,0.005892573,0.109,0,0.02525,0.38299999,0,0,0
1980.5,1980,1981,338.91,1584.921393,301.062,0.15,3.919,0.026569216,0.109695,0.096,0.000112664,0.011,0.001197,0,5.11E-05,0,0.003,0.858,0.345,53.464,1.215,0.053255,0.380096,303.96,166.7915,20.16738843,10.13483333,1.75,1.202,44.5514893,0,0.411785645,85.92584,93.83699295,548.5012385,7.769993808,17.86224342,8.805940852,0.709716624,0.3775,0.146,0.02,0.015,0.008,0,0.005595469,0.006382813,0.1175,0,0.027,0.435,0.01395,0,0
1981.5,1981,1982,340.11,1602.636083,301.9035,0.297,4.263,0.036647194,0.13206,0.209,0.000135197,0.003,0.001197,0,0.000127619,0,0.003,0.975,0.382,54.612,1.296,0.059785,0.407822,320.77,175.0235,23.25697322,10.59754167,2.01,1.294,47.8873382,0.19441322,0.75285392,91.5327,95.40340254,548.7653707,7.849401621,18.1670859,8.967849039,0.8755,0.45075,0.166,0.024,0.0175,0.008,0,0.006560156,0.006901409,0.1275,0,0.029,0.47816667,0.01581,0,0
1982.5,1982,1983,340.86,1618.720889,303.075,0.339,4.602,0.065964949,0.07668,0.192,0.00015773,0.002,0.001197,0,0.000269655,3.74E-06,0.004,1.102,0.405,55.605,1.367,0.0664,0.437303,337.32,183.227,27.428,11.04066667,2.29,1.393,50.80920936,0.19741961,0.78180984,95.8972,96.54742098,548.9834749,7.934991458,18.45744384,9.135039932,1.0105,0.5415,0.187,0.028,0.0205,0.008,0,0.0077625,0.007240499,0.1395,0,0.031,0.52133334,0.02418,0,0
1983.5,1983,1984,342.53,1632.615266,303.6525,0.422,4.989,0.028401575,0.14271,0.191,0.000180262,0.011,0.001197,0,0.003,3.17E-05,0.006,1.217,0.426,56.621,1.44,0.071,0.469505,354.42,192.2615,30.069,11.586,2.6,1.505,53.92299159,0.18840044,0.79678704,99.82525,97.85530683,549.1685519,8.019996365,18.73240864,9.30711047,1.1655,0.6475,0.2025,0.0325,0.0235,0.008,0,0.008971387,0.007240499,0.1535,0,0.03325,0.55599999,0.02976,0,0
1984.5,1984,1985,344.07,1644.65,304.3415,0.305,5.413,0.029317755,0.116085,0.207,0.000202795,0.017,0.001197,0,0.005,7.40E-05,0.008,1.341,0.465,57.688,1.527,0.076,0.504943,370.36,200.5335,34.274,12.17625,2.93,1.624,57.64767398,0.16935997,0.84271712,104.464815,99.17642421,549.3226302,8.103740166,18.99078842,9.483822055,1.322,0.77625,0.224,0.0375,0.027,0.008,0,0.010525439,0.0077454,0.1705,0,0.03625,0.60600001,0.02976,0,0
1985.5,1985,1986,345.54,1657.26,304.8985,0.407,5.842,0.055886971,0.150165,0.239,0.002249685,0.017,0.001197,0,0.004,0.00011811,0.009,1.485,0.526,58.718,1.617,0.082,0.543629,387.3,210.593,39.285,12.67108333,3.29,1.757,62.68358122,0.20343239,0.87267152,108.498425,100.4049209,549.4526883,8.199989374,19.23167473,9.664215622,1.4775,0.92725,0.2455,0.043,0.0305,0.008,0,0.012607859,0.008102531,0.193,0,0.04,0.65600002,0.02976,0,0
1986.5,1986,1987,346.97,1670.07,305.809,0.422,6.284,0.034814834,0.14484,0.287,0.019787868,0.018,0.001197,0,0.001,0.00026037,0.009,1.646,0.587,59.71,1.707,0.089,0.642,406.23,220.8765,44.473,13.33116667,3.68,1.908,68.79459236,0.25854954,0.97950888,111.73526,101.9774373,549.5567533,8.294995167,19.45397577,9.847889606,1.65,1.11075,0.268,0.0485,0.0345,0.016,0,0.0153,0.009501247,0.2215,0,0.04425,0.69700003,0.03534,0,0
1987.5,1987,1988,348.68,1680.1285,306.011,0.359,6.72,0.020155957,0.14271,0.307,0.046362445,0.022,0.001197,0,0.003,0.00069046,0.008,1.81,0.626,60.716,1.796,0.096,0.674,426.44,232.0905,50.738,14.04641667,4.1,2.059,73.23467099,0.23950907,0.98150584,115.570945,103.1784531,549.646775,8.389330954,19.65658494,10.03627725,1.838,1.30925,0.287,0.054,0.038,0.016,0,0.01845,0.011,0.254,0,0.049,0.741,0.0372,0,0
1988.5,1988,1989,351.16,1692.913,306.7245,0.378,7.212,0.034814834,0.158685,0.365,0.081105674,0.02,0.001197,0,0.003000001,0.001493088,0.008,1.975,0.657,61.742,1.888,0.104,0.704,449.06,242.834,57.725,14.6445,4.55,2.196,77.70790703,0.21946647,0.99947848,120.832705,104.2990619,549.7208285,8.489993168,19.83841464,10.2391292,2.0275,1.50275,0.3125,0.06,0.0425,0.024,0,0.02205,0.0135,0.2895,0,0.0545,0.79900002,0.04092,0,0
1989.5,1989,1990,352.79,1706.6845,307.7825,0.419,7.765,0.054054611,0.158685,0.423,0.123860199,0.014,0.001197,0,0.003000001,0.002615397,0.008,2.153,0.673,62.787,1.981,0.111,0.732,468,251.562,64.395,15.14775,5.01,2.317,83.3758146,0.24552185,1.12428848,124.92823,105.471,549.780857,8.589393769,19.99840982,10.35722586,2.223,1.684,0.3395,0.0655,0.047,0.032,0,0.02565,0.016,0.3285,0,0.06125,0.85100001,0.04371,0,0
1990.5,1990,1991,354.05,1714.4015,308.71,0.461,8.315,0.046725173,0.12993,0.48,0.176202852,0.014,0.001197,0,0.005000002,0.004025665,0.009,2.349,0.676,63.818,2.073,0.118,0.758,483.15,258.094,70.637,15.59133333,5.46,2.422,89.61342676,0.27658788,1.51968656,129.338405,106.1975,549.8308517,8.694339761,20.15157459,10.32710571,2.44,1.85575,0.3675,0.071,0.0515,0.032,0.015,0.02925,0.019,0.3725,0,0.069,0.91000003,0.04929,0,0
1991.5,1991,1992,355.39,1727.8595,309.418,0.419,8.848,0.050389892,0.1704,0.535,0.298101426,0.041,0.001196999,0,0.008000002,0.005709253,0.014,2.562,0.687,64.82,2.163,0.126,0.783,495.15,262.5705,75.902,15.86841667,5.89,2.509,95.66917555,0.25955167,2.28951464,131.595765,106.031,549.871074,8.804992592,20.30894426,10.07128333,2.6485,2.0165,0.389,0.077,0.056,0.04,0.0173,0.03375,0.022,0.4205,0,0.077,0.93633336,0.05673,0,0
1992.5,1992,1993,356.09,1735.4915,309.945,0.357,9.397,0.06321641,0.124,0.56,0.42,0.034,0.001196999,0,0.005000003,0.007651571,0.023,2.773,0.729,65.673,2.249,0.135,0.806,506.2,265.358,80.2175,16.04160119,6.29,2.585,101.285,0.28159853,3.2300828,132.8555,105.6625,549.9049077,8.914994065,20.46313357,9.682167632,2.844666667,2.16575,0.4095,0.0825,0.061,0.048,0.0196,0.03825,0.026,0.4585,0,0.0845,0.95966667,0.06417,0,0
1993.5,1993,1994,356.83,1737.49,310.264,0.5175,10.001,0.043976633,0.163,0.6175,0.5,0.034,0.002393997,0,0.001066686,0.00983798,0.036,2.984,0.768,66.459,2.335,0.145,0.827,513.25,266.732,82.3055,16.17533571,6.68,2.652,105.546,0.759,3.7975,127.0345,104.9105,549.9418873,9.027161373,20.6062784,9.620109484,3.028333333,2.2905,0.4285,0.0885,0.066,0.056,0.0219,0.04185,0.03,0.4785,0,0.09075,0.97100002,0.0744,0,0
1994.5,1994,1995,358.33,1743.083,310.8115,0.958,10.623,0.039395734,0.2045,0.694,0.59,0.044,0.002393992,0,0.002012556,0.012253878,0.051,3.207,0.804,67.199,2.421,0.157,0.848,518.93,266.816,83.574,16.26689286,7.04,2.699,110.946,1.8905,5.0105,116.6995,104.0945,545.3847258,9.131617577,20.73100942,9.59375446,3.240333333,2.3955,0.446,0.094,0.0705,0.064,0.0242,0.04635,0.0345,0.4885,0,0.13775,0.99114287,0.08835,0,0
1995.5,1995,1996,360.17,1748.095,311.415,1.8325,11.29,0.06504877,0.2785,0.8235,0.69,0.045,0.004787988,0,0.004000004,0.014884676,0.068,3.4525,0.851,67.943,2.514,0.171,0.869,525.48,265.639,83.767,16.3126,7.36,2.732,116.0595,3.514,6.2245,104.623,103.313,550.3866608,8.945095411,20.82965994,9.532502191,3.416333333,2.486,0.4565,0.1,0.0755,0.072,0.0265,0.0504,0.039,0.493,0,0.228,1.0134,0.09486,0,0
1996.5,1996,1997,361.93,1750.236,312.273,3.238,12.002,0.108109223,0.4165,1.021,0.82,0.053,0.007181984,0,0.00201362,0.017715674,0.087,3.6935,0.906,68.69,2.617,0.189,0.89,531.1,264.709,83.789,16.34093819,7.61,2.751,121.483,5.434,7.2475,91.1025,102.246,537.8095957,9.12911969,20.89438406,9.145689375,3.553,2.56475,0.4655,0.106,0.081,0.088,0.0288,0.05445,0.0435,0.494,0,0.28025,1.0132,0.09858,0,0
1997.5,1997,1998,363.05,1753.672,313.113,5.2725,12.769,0.052222252,0.609,1.284,0.96,0.066,0.009575981,0,0.004000424,0.020732272,0.106,3.924,0.943,69.416,2.733,0.209,0.911,534.94,263.59,83.4685,16.36754861,7.8,2.773,125.952,7.3485,8.384,77.4495,101.277,541.677942,9.06761459,20.91976881,8.538978167,3.722,2.63575,0.4735,0.112,0.0855,0.096,0.0311,0.0585,0.048,0.493,0,0.29275,1.0195,0.1023,0,0
1998.5,1998,1999,365.7,1764.065,313.8935,7.795,13.552,0.114522482,0.8875,1.6435,1.13,0.081,0.013166977,0,0.010000006,0.026339269,0.126,4.143,0.993,70.129,2.857,0.232,0.933,537.7,262.161,83.0605,16.38985764,7.95,2.796,131.5435,9.128,9.3585,65.032,100.309,564.2266566,9.343854179,20.35929871,8.207030054,3.88,2.69875,0.4755,0.118,0.09,0.112,0.0334,0.0621,0.053,0.4905,0,0.30525,1.0265555,0.10509,0,0
1999.5,1999,2000,367.8,1771.838,314.8905,10.8765,14.352,0.158499115,1.1495,2.0245,1.34,0.094,0.016757973,4.15E-06,0.011000006,0.032415465,0.148,4.3555,1.035,70.819,2.985,0.257,0.955,540.14,260.6795,82.606,16.4007691,8.07,2.815,136.7405,10.971,10.3355,54.3435,99.164,556.4456139,9.066814633,20.44127846,8.16053329,4.0115,2.75825,0.4765,0.1245,0.0945,0.128,0.0357,0.0657,0.058,0.487,0.075000003,0.318,1.0267777,0.11253,0,0
2000.5,2000,2001,368.96,1773.143,315.879,14.2175,15.172,0.209805187,1.473,2.449,1.57,0.113,0.02154597,0.015,0.01045,0.031,0.173,4.557,1.07,71.492,3.113,0.284,0.976,542.27,259.1755,82.0955,16.39948326,8.16,2.829,141.7585,12.6935,11.4325,45.4425,98.06,547.4495706,9.091311479,20.03465831,7.522,4.1245,2.81875,0.4775,0.13,0.0985,0.136,0.038,0.06975,0.0625,0.4825,0.072999999,0.331,1.033,0.11253,0.027,0
2001.5,2001,2002,370.57,1771.652,316.6235,17.7275,15.863,0.277602496,1.8655,2.923,1.82,0.141,0.026333966,0.006,0.0152,0.031,0.2,4.76,1.108,72.143,3.233,0.312,0.996,543.22,257.5435,81.569,16.39205804,8.24,2.845,147.677,14.15,12.4395,37.8415,97.077,536.7120607,8.576789719,19.54157919,7.238,4.2045,2.87125,0.478,0.1365,0.103,0.152,0.0397,0.07335,0.067,0.477,0.071999997,0.344,1.031625,0.11532,0.029,0
2002.5,2002,2003,372.58,1772.554,317.2715,21.5575,16.547,0.37838228,2.295,3.483,2.18,0.173,0.032318963,0.003,0.0247,0.038,0.231,4.976,1.16,72.808,3.351,0.342,1.018,543.71,255.602,80.8315,16.37635379,8.3,2.864,153.025,15.4775,13.2415,31.53,96.04,539.1396699,8.206865617,21.38450099,7.19,4.2555,2.925325,0.477,0.1425,0.1065,0.16,0.0414,0.0765,0.071,0.471,0.07,0.357,1.0275267,0.12462,0.032,0
2003.5,2003,2004,375.15,1776.7495,317.9825,25.7015,17.263,0.517641617,2.8145,4.0975,2.59,0.208,0.03830396,0.041,0.0589,0.054,0.267,5.193,1.227,73.535,3.464,0.371,1.041,543.54,253.47,80.09,16.39598214,8.33,2.883,158.1225,16.614,13.898,26.3325,95.073,541.0224054,8.016321678,21.95576257,7.246,4.2905,2.9690375,0.4745,0.1475,0.109,0.168,0.0431,0.0801,0.0745,0.4655,0.068000004,0.37025,1.0234286,0.13671,0.035,0
2004.5,2004,2005,376.95,1776.124,318.6375,29.996,18.111,0.769,3.3655,4.8185,3.133,0.251,0.044288957,0.151,0.12255,0.072,0.309,5.4215,1.303,74.32266667,3.576333333,0.405666667,1.065,543.09,251.466,79.245,16.39175,8.343333333,2.92125,162.9095,17.3305,14.5755,21.885,94.086,534.6578333,7.940204259,21.63081623,7.134,4.327,3.03646784,0.483063006,0.152,0.112,0.176,0.0448,0.08325,0.077,0.4605,0.067000002,0.384,1.027,0.16368,0.038,1.25
2005.5,2005,2006,378.98,1774.142,319.3485,34.545,19.064,1.087166667,3.965,5.6225,3.697,0.304,0.050273953,0.351,0.20805,0.093,0.358,5.6465,1.349916667,74.9955,3.666666667,0.43,1.092,542.36,249.4125,78.6515,16.287375,8.347916667,2.94625,168.704,17.6755,15.1515,18.3015,93.1315,540.40175,8.035656878,22.70366573,7.123,4.345,3.064612404,0.481544373,0.156,0.114,0.184,0.0465,0.0864,0.08,0.456,0.067000002,0.398,1.045,0.20367,0.042,1.3
2006.5,2006,2007,381.15,1774.364,320.1905,38.905,20.116,1.454583333,4.6375,6.5385,4.365,0.365,0.061035146,0.604,0.3021,0.114,0.415,5.8855,1.424,75.65666667,3.745833333,0.4595,1.121,540.83,247.2355,78.0395,16.212875,8.364666667,2.97725,175.376,18.134,15.953,15.3025,92.0155,533.20375,7.806012526,22.91611083,7.134,4.331,3.0990453,0.476076298,0.1595,0.116,0.192,0.0482,0.08955,0.0815,0.453,0.066,0.40625,1.027,0.24738,0.048,1.32
2007.5,2007,2008,382.9,1781.2975,320.9415,43.309,21.025,1.910083333,5.4975,7.5045,5.111,0.43,0.066666667,0.838916667,0.3876,0.135,0.481,6.159,1.476833333,76.41958333,3.849,0.480333333,1.151,538.68,245.1175,77.235,16.24075,8.355083333,2.97875,183.219,18.7855,16.9645,12.7845,90.8855,542.3346667,7.65546331,24.11316232,7.358,4.2975,3.134196709,0.470898762,0.1625,0.1175,0.2,0.0499,0.0927,0.0835,0.451,0.066,0.4075,1.026,0.28644,0.058,1.35
2008.5,2008,2009,385.02,1787.747,321.8485,47.8325,21.854,2.409,6.492,8.592,5.6985,0.498,0.074,1.031166667,0.45695,0.157,0.557,6.4445,1.516833333,77.10075,3.940083333,0.501,1.184,536.37,243.152,76.4975,16.3095,8.368166667,2.99375,191.3275,19.3495,18.135,10.7325,89.734,544.99975,7.428530413,26.4127293,7.271,4.249,3.164755999,0.466348986,0.165,0.1195,0.2,0.0516,0.0963,0.085,0.449,0.066,0.4075,1.036,0.29388,0.069,1.25
