time,timebound_lower,timebound_upper,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1765.5,1765,1766,-0.037691016,0.237072134,-0.000471871,-0.004438836,0,-0.001882878,0.000514602,0.021224006,0.007592919,0.001116326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003411726,0.000517195
1766.5,1766,1767,-0.04981267,-0.24672819,0.000724865,-0.00020087,0,-0.002035964,0.000321248,0.022636251,0.008096693,0.001190681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033575,0.000551675
1767.5,1767,1768,-0.0186115,0.004110759,0.000590519,-0.000309114,0,-0.002191352,0.000360954,0.024048161,0.008600166,0.001265029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003553319,0.000586154
1768.5,1768,1769,0.019999951,0.19850794,-0.000844864,-0.011693504,0,-0.002349018,0.001453752,0.025459737,0.009103339,0.001339367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005778543,0.000620634
1769.5,1769,1770,0.046988964,0.076546898,-0.000422897,-0.006040771,0,-0.002508931,0.000765018,0.026870978,0.009606214,0.001413698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004616436,0.000655114
1770.5,1770,1771,0.047066968,0.19386176,-0.000409458,-0.006248513,0,-0.002684149,0.000800562,0.028281884,0.01010879,0.00148802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004916721,0.000689594
1771.5,1771,1772,0.038096633,0.237231535,0.000636375,-0.000201602,0,-0.002874648,0.000221044,0.029692456,0.010611068,0.001562334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003978246,0.000724073
1772.5,1772,1773,0.022808056,0.244019608,0.001300398,0.000332752,0,-0.003067319,2.00E-05,0.031102693,0.011113049,0.00163664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003720655,0.000758553
1773.5,1773,1774,-0.009126343,0.245030292,0.001015149,7.71E-05,0,-0.003262135,0.000118225,0.032512597,0.011614732,0.001710938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003904094,0.000793033
1774.5,1774,1775,-0.019360328,0.24517402,-0.000707735,-0.008701479,0,-0.003459048,0.00108235,0.033922167,0.012116119,0.001785227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005698332,0.000827512
