percentile,component,time,GMST
p05,aerosol_cloud_interactions,1958,-0.300173867
p05,aerosol_cloud_interactions,1959,-0.305739602
p05,aerosol_cloud_interactions,1960,-0.313334323
p05,aerosol_cloud_interactions,1961,-0.322521485
p05,aerosol_cloud_interactions,1962,-0.330565303
p05,aerosol_cloud_interactions,1963,-0.340887953
p05,aerosol_cloud_interactions,1964,-0.349948707
p05,aerosol_cloud_interactions,1965,-0.35485992
p05,aerosol_cloud_interactions,1966,-0.360785125
p05,aerosol_cloud_interactions,1967,-0.368056629
p05,aerosol_cloud_interactions,1968,-0.375793836
p05,aerosol_cloud_interactions,1969,-0.382158874
p05,aerosol_cloud_interactions,1970,-0.391007675
p05,aerosol_cloud_interactions,1971,-0.401886121
p05,aerosol_cloud_interactions,1972,-0.415805114
p05,aerosol_cloud_interactions,1973,-0.429166145
p05,aerosol_cloud_interactions,1974,-0.437278324
p05,aerosol_cloud_interactions,1975,-0.443336075
p05,aerosol_cloud_interactions,1976,-0.452438822
p05,aerosol_cloud_interactions,1977,-0.464916762
p05,aerosol_cloud_interactions,1978,-0.477078233
p05,aerosol_cloud_interactions,1979,-0.489401229
p05,aerosol_cloud_interactions,1980,-0.498529043
p05,aerosol_cloud_interactions,1981,-0.502607666
p05,aerosol_cloud_interactions,1982,-0.509886405
p05,aerosol_cloud_interactions,1983,-0.513983151
p05,aerosol_cloud_interactions,1984,-0.513939673
p05,aerosol_cloud_interactions,1985,-0.519592619
p05,aerosol_cloud_interactions,1986,-0.526231643
p05,aerosol_cloud_interactions,1987,-0.535518441
p05,aerosol_cloud_interactions,1988,-0.546791012
p05,aerosol_cloud_interactions,1989,-0.554668755
p05,aerosol_cloud_interactions,1990,-0.561313538
p05,aerosol_cloud_interactions,1991,-0.580079696
p05,aerosol_cloud_interactions,1992,-0.589133014
p05,aerosol_cloud_interactions,1993,-0.584099172
p05,aerosol_cloud_interactions,1994,-0.595572567
p05,aerosol_cloud_interactions,1995,-0.607671306
p05,aerosol_cloud_interactions,1996,-0.607912572
p05,aerosol_cloud_interactions,1997,-0.623626333
p05,aerosol_cloud_interactions,1998,-0.651787749
p05,aerosol_cloud_interactions,1999,-0.650552229
p05,aerosol_cloud_interactions,2000,-0.628946895
p05,aerosol_cloud_interactions,2001,-0.613821946
p05,aerosol_cloud_interactions,2002,-0.617013498
p05,aerosol_cloud_interactions,2003,-0.63108323
p05,aerosol_cloud_interactions,2004,-0.639491532
p05,aerosol_cloud_interactions,2005,-0.646396739
p05,aerosol_cloud_interactions,2006,-0.655438209
p05,aerosol_cloud_interactions,2007,-0.662311758
p05,aerosol_cloud_interactions,2008,-0.662092544
p05,aerosol_cloud_interactions,2009,-0.655963927
p05,aerosol_cloud_interactions,2010,-0.657279744
p05,aerosol_cloud_interactions,2011,-0.659113596
p05,aerosol_cloud_interactions,2012,-0.660060123
p05,aerosol_cloud_interactions,2013,-0.659748891
p05,aerosol_cloud_interactions,2014,-0.657406798
p05,aerosol_cloud_interactions,2015,-0.663079647
p05,aerosol_cloud_interactions,2016,-0.658658314
p05,aerosol_cloud_interactions,2017,-0.647205032
p05,aerosol_cloud_interactions,2018,-0.640235742
p05,aerosol_cloud_interactions,2019,-0.643953886
p05,aerosol_cloud_interactions,2020,-0.645349704
p05,aerosol_cloud_interactions,2021,-0.645454339
p05,aerosol_cloud_interactions,2022,-0.638198542
p05,aerosol_cloud_interactions,2023,-0.647874434
p05,aerosol_cloud_interactions,2024,-0.677848431
p05,aerosol_cloud_interactions,2025,-0.667155008
p05,aerosol_radiation_interactions,1850,-0.003960027
p05,aerosol_radiation_interactions,1851,-0.003773026
p05,aerosol_radiation_interactions,1852,-0.003572622
p05,aerosol_radiation_interactions,1853,-0.00337893
p05,aerosol_radiation_interactions,1854,-0.003183933
p05,aerosol_radiation_interactions,1855,-0.002950317
p05,aerosol_radiation_interactions,1856,-0.00275452
p05,aerosol_radiation_interactions,1857,-0.002556261
p05,aerosol_radiation_interactions,1858,-0.002280847
p05,aerosol_radiation_interactions,1859,-0.002085333
p05,aerosol_radiation_interactions,1860,-0.00197777
p05,aerosol_radiation_interactions,1861,-0.001806069
p05,aerosol_radiation_interactions,1862,-0.001642066
p05,aerosol_radiation_interactions,1863,-0.001540648
p05,aerosol_radiation_interactions,1864,-0.001334114
p05,aerosol_radiation_interactions,1865,-0.001141398
p05,aerosol_radiation_interactions,1866,-0.001005474
p05,aerosol_radiation_interactions,1867,-0.000844732
p05,aerosol_radiation_interactions,1868,-0.000776814
p05,aerosol_radiation_interactions,1869,-0.000698494
p05,aerosol_radiation_interactions,1870,-0.000604883
p05,aerosol_radiation_interactions,1871,-0.000455391
p05,aerosol_radiation_interactions,1872,-0.000161481
p05,aerosol_radiation_interactions,1873,2.68e-05
p05,aerosol_radiation_interactions,1874,7.3e-05
p05,aerosol_radiation_interactions,1875,9.12e-05
p05,aerosol_radiation_interactions,1876,0.000158687
p05,aerosol_radiation_interactions,1877,8.51e-05
p05,aerosol_radiation_interactions,1878,-7.59e-05
p05,aerosol_radiation_interactions,1879,-0.000600588
p05,aerosol_radiation_interactions,1880,-0.001335374
p05,aerosol_radiation_interactions,1881,-0.002122496
p05,aerosol_radiation_interactions,1882,-0.002914958
p05,aerosol_radiation_interactions,1883,-0.003641308
p05,aerosol_radiation_interactions,1884,-0.004367583
p05,aerosol_radiation_interactions,1885,-0.005167512
p05,aerosol_radiation_interactions,1886,-0.005829348
