percentile,component,time,GMST
p17,anthropogenic,1957,-0.000687958
p17,anthropogenic,1958,-0.000588553
p17,anthropogenic,1959,-0.000428543
p17,anthropogenic,1960,-0.000139548
p17,anthropogenic,1961,0.000296469
p17,anthropogenic,1962,0.000684756
p17,anthropogenic,1963,0.001033607
p17,anthropogenic,1964,0.001475047
p17,anthropogenic,1965,0.002064734
p17,anthropogenic,1966,0.002631903
p17,anthropogenic,1967,0.003160752
p17,anthropogenic,1968,0.003812493
p17,anthropogenic,1969,0.004582661
p17,anthropogenic,1970,0.005455919
p17,anthropogenic,1971,0.006457225
p17,anthropogenic,1972,0.007403935
p17,anthropogenic,1973,0.008279189
p17,anthropogenic,1974,0.009176988
p17,anthropogenic,1975,0.010063302
p17,anthropogenic,1976,0.01092061
p17,anthropogenic,1977,0.011860914
p17,anthropogenic,1978,0.012795683
p17,anthropogenic,1979,0.013732152
p17,anthropogenic,1980,0.01489912
p17,anthropogenic,1981,0.016062023
p17,anthropogenic,1982,0.016980873
p17,anthropogenic,1983,0.017570142
p17,anthropogenic,1984,0.017975448
p17,anthropogenic,1985,0.018298318
p17,anthropogenic,1986,0.018514034
p17,anthropogenic,1987,0.018505244
p17,anthropogenic,1988,0.018139955
p17,anthropogenic,1989,0.018150914
p17,anthropogenic,1990,0.018147755
p17,anthropogenic,1991,0.018040272
p17,anthropogenic,1992,0.01829276
p17,anthropogenic,1993,0.018093057
p17,anthropogenic,1994,0.017170167
p17,anthropogenic,1995,0.016930373
p17,anthropogenic,1996,0.017908612
p17,anthropogenic,1997,0.018858443
p17,anthropogenic,1998,0.019364427
p17,anthropogenic,1999,0.019539854
p17,anthropogenic,2000,0.019224277
p17,anthropogenic,2001,0.018619803
p17,anthropogenic,2002,0.017904076
p17,anthropogenic,2003,0.017094483
p17,anthropogenic,2004,0.016344155
p17,anthropogenic,2005,0.016130086
p17,anthropogenic,2006,0.016684023
p17,anthropogenic,2007,0.017595381
p17,anthropogenic,2008,0.018520819
p17,anthropogenic,2009,0.019469932
p17,anthropogenic,2010,0.020434571
p17,anthropogenic,2011,0.021264528
p17,anthropogenic,2012,0.021955535
p17,anthropogenic,2013,0.022604669
p17,anthropogenic,2014,0.023256191
p17,anthropogenic,2015,0.023796082
p17,anthropogenic,2016,0.024274047
p17,anthropogenic,2017,0.024559062
p17,anthropogenic,2018,0.024711725
p17,anthropogenic,2019,0.024424152
p17,anthropogenic,2020,0.023428335
p17,anthropogenic,2021,0.022638782
p17,bc_snow,1946,1.22e-05
p17,bc_snow,1947,7.08e-06
p17,bc_snow,1948,4.56e-06
p17,bc_snow,1949,1.05e-05
p17,bc_snow,1950,2.14e-05
p17,bc_snow,1951,3.15e-05
p17,bc_snow,1952,4.13e-05
p17,bc_snow,1953,5.52e-05
p17,bc_snow,1954,7.21e-05
p17,bc_snow,1955,8.83e-05
p17,bc_snow,1956,0.000105348
p17,bc_snow,1957,0.000120854
p17,bc_snow,1958,0.000128669
p17,bc_snow,1959,0.00013223
p17,bc_snow,1960,0.000130042
p17,bc_snow,1961,0.000118856
p17,bc_snow,1962,0.00010402
p17,bc_snow,1963,9.29e-05
p17,bc_snow,1964,8.5e-05
p17,bc_snow,1965,7.76e-05
p17,bc_snow,1966,7.51e-05
p17,bc_snow,1967,7.97e-05
p17,bc_snow,1968,9.25e-05
p17,bc_snow,1969,0.000112716
p17,bc_snow,1970,0.000133279
p17,bc_snow,1971,0.000148737
p17,bc_snow,1972,0.000162157
p17,bc_snow,1973,0.000177482
p17,bc_snow,1974,0.000194546
p17,bc_snow,1975,0.00020983
p17,bc_snow,1976,0.000217291
p17,bc_snow,1977,0.000213188
p17,bc_snow,1978,0.000207142
p17,bc_snow,1979,0.000197734
p17,bc_snow,1980,0.000179136
p17,bc_snow,1981,0.000156895
p17,bc_snow,1982,0.000136472
p17,bc_snow,1983,0.000126367
p17,bc_snow,1984,0.00013123
p17,bc_snow,1985,0.000147268
p17,bc_snow,1986,0.000165106
p17,bc_snow,1987,0.000186017
p17,bc_snow,1988,0.000202973
p17,bc_snow,1989,0.000204307
p17,bc_snow,1990,0.000201178
p17,bc_snow,1991,0.000200292
p17,bc_snow,1992,0.00019256
p17,bc_snow,1993,0.000187825
p17,bc_snow,1994,0.000195383
p17,bc_snow,1995,0.000190777
p17,bc_snow,1996,0.000156562
p17,bc_snow,1997,0.000112298
p17,bc_snow,1998,6.53e-05
p17,bc_snow,1999,2.2e-05
p17,bc_snow,2000,-3.83e-06
p17,bc_snow,2001,-5.69e-07
p17,bc_snow,2002,5.56e-06
p17,bc_snow,2003,3.64e-05
p17,bc_snow,2004,8.09e-05
p17,bc_snow,2005,0.000111957
p17,bc_snow,2006,0.00012144
p17,bc_snow,2007,0.00011062
p17,bc_snow,2008,8.78e-05
p17,bc_snow,2009,5.96e-05
p17,bc_snow,2010,2.35e-05
p17,bc_snow,2011,4.13e-07
p17,bc_snow,2012,-4.39e-05
p17,bc_snow,2013,-0.000130096
p17,bc_snow,2014,-0.000227737
p17,bc_snow,2015,-0.000337382
p17,bc_snow,2016,-0.00041946
p17,bc_snow,2017,-0.000468128
p17,bc_snow,2018,-0.000508225
p17,bc_snow,2019,-0.000485967
p17,bc_snow,2020,-0.000357338
p17,bc_snow,2021,-0.00023949
p17,ch4,1946,0.001023625
p17,ch4,1947,0.001032819
p17,ch4,1948,0.001042866
p17,ch4,1949,0.001062984
p17,ch4,1950,0.001101695
p17,ch4,1951,0.001160986
p17,ch4,1952,0.001243057
p17,ch4,1953,0.001351969
p17,ch4,1954,0.001482765
p17,ch4,1955,0.001620329
p17,ch4,1956,0.001743114
p17,ch4,1957,0.001830713
p17,ch4,1958,0.001881652
p17,ch4,1959,0.001915417
p17,ch4,1960,0.001950378
p17,ch4,1961,0.001990889
p17,ch4,1962,0.002036497
p17,ch4,1963,0.00209052
p17,ch4,1964,0.002160467
p17,ch4,1965,0.002248725
p17,ch4,1966,0.002350427
p17,ch4,1967,0.00245185
p17,ch4,1968,0.00254343
p17,ch4,1969,0.002627242
p17,ch4,1970,0.002702871
p17,ch4,1971,0.002766982
p17,ch4,1972,0.002814012
p17,ch4,1973,0.002839313
p17,ch4,1974,0.002848847
p17,ch4,1975,0.002853134
p17,ch4,1976,0.002863526
p17,ch4,1977,0.002888458
p17,ch4,1978,0.002925043
p17,ch4,1979,0.00295854
p17,ch4,1980,0.002969331
p17,ch4,1981,0.002948785
p17,ch4,1982,0.002900055
p17,ch4,1983,0.002827193
p17,ch4,1984,0.002738538
p17,ch4,1985,0.002648442
p17,ch4,1986,0.002560751
p17,ch4,1987,0.002480309
p17,ch4,1988,0.002410293
p17,ch4,1989,0.002335034
p17,ch4,1990,0.002243803
p17,ch4,1991,0.002138067
p17,ch4,1992,0.002018622
p17,ch4,1993,0.001884466
p17,ch4,1994,0.001752038
p17,ch4,1995,0.001644554
p17,ch4,1996,0.001554967
p17,ch4,1997,0.001471766
p17,ch4,1998,0.001396368
p17,ch4,1999,0.001324074
p17,ch4,2000,0.001248294
p17,ch4,2001,0.001163465
p17,ch4,2002,0.001065165
p17,ch4,2003,0.000963316
p17,ch4,2004,0.00088652
p17,ch4,2005,0.000854407
p17,ch4,2006,0.000860775
p17,ch4,2007,0.000887318
p17,ch4,2008,0.000922211
p17,ch4,2009,0.000966264
p17,ch4,2010,0.001020993
p17,ch4,2011,0.001080826
p17,ch4,2012,0.001135955
p17,ch4,2013,0.001184738
p17,ch4,2014,0.001234058
p17,ch4,2015,0.00128423
p17,ch4,2016,0.001336444
p17,ch4,2017,0.001399625
p17,ch4,2018,0.001477507
p17,ch4,2019,0.001557922
p17,ch4,2020,0.001627087
p17,ch4,2021,0.001681864
p17,co2,1946,0.001990683
p17,co2,1947,0.001777959
p17,co2,1948,0.001658409
p17,co2,1949,0.001646103
p17,co2,1950,0.001725123
p17,co2,1951,0.001852619
p17,co2,1952,0.001991633
p17,co2,1953,0.002126809
p17,co2,1954,0.002250502
p17,co2,1955,0.002361838
p17,co2,1956,0.002489948
p17,co2,1957,0.002652064
p17,co2,1958,0.002846624
p17,co2,1959,0.003072253
p17,co2,1960,0.003319971
p17,co2,1961,0.003568497
p17,co2,1962,0.003817741
p17,co2,1963,0.004059318
p17,co2,1964,0.004271318
p17,co2,1965,0.004456526
p17,co2,1966,0.004667587
p17,co2,1967,0.004917212
p17,co2,1968,0.005223078
p17,co2,1969,0.005677915
p17,co2,1970,0.006231957
p17,co2,1971,0.006713424
p17,co2,1972,0.007054846
p17,co2,1973,0.007311995
p17,co2,1974,0.007533012
p17,co2,1975,0.007730908
p17,co2,1976,0.007956364
p17,co2,1977,0.008179041
p17,co2,1978,0.008332921
p17,co2,1979,0.00854242
p17,co2,1980,0.008862012
p17,co2,1981,0.009154846
p17,co2,1982,0.009317675
p17,co2,1983,0.009390857
p17,co2,1984,0.009496904
p17,co2,1985,0.009678561
p17,co2,1986,0.009917342
p17,co2,1987,0.010171122
p17,co2,1988,0.010314074
p17,co2,1989,0.010277667
p17,co2,1990,0.010121626
p17,co2,1991,0.009926178
p17,co2,1992,0.009734981
p17,co2,1993,0.009541379
p17,co2,1994,0.009471866
p17,co2,1995,0.009640769
p17,co2,1996,0.009936502
p17,co2,1997,0.010270073
p17,co2,1998,0.01060542
p17,co2,1999,0.010913727
p17,co2,2000,0.011183272
p17,co2,2001,0.011424019
p17,co2,2002,0.011665746
p17,co2,2003,0.011854705
p17,co2,2004,0.012006646
p17,co2,2005,0.012173852
p17,co2,2006,0.012307745
p17,co2,2007,0.012370406
p17,co2,2008,0.012367329
p17,co2,2009,0.012398049
p17,co2,2010,0.012491662
p17,co2,2011,0.012608338
p17,co2,2012,0.012822575
p17,co2,2013,0.013127625
p17,co2,2014,0.01345503
p17,co2,2015,0.013767433
p17,co2,2016,0.014036813
p17,co2,2017,0.014249061
p17,co2,2018,0.014375287
p17,co2,2019,0.014443306
p17,co2,2020,0.014507842
p17,co2,2021,0.014582791
p17,contrails,1946,4.29e-06
p17,contrails,1947,4.56e-06
p17,contrails,1948,4.86e-06
p17,contrails,1949,5.2e-06
p17,contrails,1950,5.57e-06
p17,contrails,1951,5.98e-06
p17,contrails,1952,6.43e-06
p17,contrails,1953,6.92e-06
p17,contrails,1954,7.46e-06
p17,contrails,1955,8.03e-06
p17,contrails,1956,8.65e-06
p17,contrails,1957,9.46e-06
p17,contrails,1958,1.07e-05
p17,contrails,1959,1.23e-05
p17,contrails,1960,1.42e-05
p17,contrails,1961,1.63e-05
p17,contrails,1962,1.87e-05
p17,contrails,1963,2.19e-05
p17,contrails,1964,2.61e-05
p17,contrails,1965,3.1e-05
p17,contrails,1966,3.57e-05
p17,contrails,1967,4.05e-05
p17,contrails,1968,4.61e-05
p17,contrails,1969,5.16e-05
p17,contrails,1970,5.59e-05
p17,contrails,1971,5.81e-05
p17,contrails,1972,5.83e-05
p17,contrails,1973,5.75e-05
p17,contrails,1974,5.7e-05
p17,contrails,1975,5.69e-05
p17,contrails,1976,5.65e-05
p17,contrails,1977,5.58e-05
p17,contrails,1978,5.56e-05
p17,contrails,1979,5.62e-05
p17,contrails,1980,5.76e-05
p17,contrails,1981,5.98e-05
p17,contrails,1982,6.25e-05
p17,contrails,1983,6.64e-05
p17,contrails,1984,7.2e-05
p17,contrails,1985,7.93e-05
p17,contrails,1986,8.72e-05
p17,contrails,1987,9.31e-05
p17,contrails,1988,9.71e-05
p17,contrails,1989,0.000101554
p17,contrails,1990,0.000107085
p17,contrails,1991,0.000113742
p17,contrails,1992,0.000121399
p17,contrails,1993,0.000129874
p17,contrails,1994,0.000138631
p17,contrails,1995,0.000147851
p17,contrails,1996,0.000157984
p17,contrails,1997,0.000166092
p17,contrails,1998,0.000168627
p17,contrails,1999,0.000166968
p17,contrails,2000,0.000167315
p17,contrails,2001,0.000172589
p17,contrails,2002,0.000180569
p17,contrails,2003,0.000190275
p17,contrails,2004,0.000199726
p17,contrails,2005,0.000204618
p17,contrails,2006,0.000209197
p17,contrails,2007,0.000217999
p17,contrails,2008,0.000223888
p17,contrails,2009,0.000222614
p17,contrails,2010,0.000220263
p17,contrails,2011,0.000222493
p17,contrails,2012,0.000229548
p17,contrails,2013,0.000241636
p17,contrails,2014,0.000255103
p17,contrails,2015,0.000267013
p17,contrails,2016,0.000240379
p17,contrails,2017,0.000166955
p17,contrails,2018,8.72e-05
p17,contrails,2019,4.99e-05
p17,contrails,2020,5.51e-05
p17,contrails,2021,9.49e-05
p17,ghg,1946,0.003684858
p17,ghg,1947,0.003479673
p17,ghg,1948,0.003365501
p17,ghg,1949,0.003376709
p17,ghg,1950,0.003509973
p17,ghg,1951,0.003723822
p17,ghg,1952,0.00398699
p17,ghg,1953,0.004287848
p17,ghg,1954,0.004608484
p17,ghg,1955,0.004926383
p17,ghg,1956,0.005244413
p17,ghg,1957,0.005559693
p17,ghg,1958,0.005873715
p17,ghg,1959,0.006211287
p17,ghg,1960,0.006586029
p17,ghg,1961,0.006982111
p17,ghg,1962,0.007401375
p17,ghg,1963,0.007841267
p17,ghg,1964,0.008287765
p17,ghg,1965,0.008744413
p17,ghg,1966,0.00925638
p17,ghg,1967,0.009822207
p17,ghg,1968,0.010449155
p17,ghg,1969,0.011233151
p17,ghg,1970,0.012128619
p17,ghg,1971,0.012957971
p17,ghg,1972,0.013639461
p17,ghg,1973,0.014214871
p17,ghg,1974,0.01472795
p17,ghg,1975,0.015190868
p17,ghg,1976,0.015656695
p17,ghg,1977,0.016100854
p17,ghg,1978,0.016456853
p17,ghg,1979,0.016834901
p17,ghg,1980,0.01727344
p17,ghg,1981,0.017637018
p17,ghg,1982,0.017839334
p17,ghg,1983,0.017934139
p17,ghg,1984,0.018061314
p17,ghg,1985,0.01828471
p17,ghg,1986,0.018576557
p17,ghg,1987,0.018873147
p17,ghg,1988,0.019024567
p17,ghg,1989,0.018913229
p17,ghg,1990,0.018558688
p17,ghg,1991,0.018039693
p17,ghg,1992,0.017420584
p17,ghg,1993,0.016719647
p17,ghg,1994,0.016119289
p17,ghg,1995,0.015816034
p17,ghg,1996,0.015719634
p17,ghg,1997,0.015728968
p17,ghg,1998,0.015797488
p17,ghg,1999,0.015871307
p17,ghg,2000,0.01591363
p17,ghg,2001,0.015925295
p17,ghg,2002,0.015938936
p17,ghg,2003,0.015908195
p17,ghg,2004,0.015878966
p17,ghg,2005,0.015927246
p17,ghg,2006,0.015996788
p17,ghg,2007,0.016034049
p17,ghg,2008,0.016029546
p17,ghg,2009,0.016082316
p17,ghg,2010,0.016219943
p17,ghg,2011,0.016390184
p17,ghg,2012,0.016657079
p17,ghg,2013,0.017009434
p17,ghg,2014,0.017389243
p17,ghg,2015,0.017756042
p17,ghg,2016,0.018075404
p17,ghg,2017,0.018345828
p17,ghg,2018,0.018543946
p17,ghg,2019,0.018682168
p17,ghg,2020,0.018799042
p17,ghg,2021,0.018910082
p17,h2o_strat,1946,2.35e-05
p17,h2o_strat,1947,2.38e-05
p17,h2o_strat,1948,2.41e-05
p17,h2o_strat,1949,2.46e-05
p17,h2o_strat,1950,2.55e-05
p17,h2o_strat,1951,2.7e-05
p17,h2o_strat,1952,2.9e-05
p17,h2o_strat,1953,3.17e-05
p17,h2o_strat,1954,3.5e-05
p17,h2o_strat,1955,3.84e-05
p17,h2o_strat,1956,4.16e-05
p17,h2o_strat,1957,4.38e-05
p17,h2o_strat,1958,4.52e-05
p17,h2o_strat,1959,4.61e-05
p17,h2o_strat,1960,4.72e-05
p17,h2o_strat,1961,4.84e-05
p17,h2o_strat,1962,4.98e-05
p17,h2o_strat,1963,5.14e-05
p17,h2o_strat,1964,5.33e-05
p17,h2o_strat,1965,5.58e-05
p17,h2o_strat,1966,5.87e-05
p17,h2o_strat,1967,6.16e-05
p17,h2o_strat,1968,6.43e-05
p17,h2o_strat,1969,6.69e-05
p17,h2o_strat,1970,6.92e-05
p17,h2o_strat,1971,7.12e-05
p17,h2o_strat,1972,7.29e-05
p17,h2o_strat,1973,7.39e-05
p17,h2o_strat,1974,7.46e-05
p17,h2o_strat,1975,7.52e-05
p17,h2o_strat,1976,7.59e-05
p17,h2o_strat,1977,7.7e-05
p17,h2o_strat,1978,7.85e-05
p17,h2o_strat,1979,7.99e-05
p17,h2o_strat,1980,8.06e-05
p17,h2o_strat,1981,8.05e-05
p17,h2o_strat,1982,7.96e-05
p17,h2o_strat,1983,7.8e-05
p17,h2o_strat,1984,7.6e-05
p17,h2o_strat,1985,7.38e-05
p17,h2o_strat,1986,7.18e-05
p17,h2o_strat,1987,6.98e-05
p17,h2o_strat,1988,6.82e-05
p17,h2o_strat,1989,6.63e-05
p17,h2o_strat,1990,6.4e-05
p17,h2o_strat,1991,6.13e-05
p17,h2o_strat,1992,5.81e-05
p17,h2o_strat,1993,5.45e-05
p17,h2o_strat,1994,5.1e-05
p17,h2o_strat,1995,4.8e-05
p17,h2o_strat,1996,4.56e-05
p17,h2o_strat,1997,4.33e-05
p17,h2o_strat,1998,4.12e-05
p17,h2o_strat,1999,3.91e-05
p17,h2o_strat,2000,3.7e-05
p17,h2o_strat,2001,3.46e-05
p17,h2o_strat,2002,3.17e-05
p17,h2o_strat,2003,2.88e-05
p17,h2o_strat,2004,2.65e-05
p17,h2o_strat,2005,2.56e-05
p17,h2o_strat,2006,2.58e-05
p17,h2o_strat,2007,2.65e-05
p17,h2o_strat,2008,2.76e-05
p17,h2o_strat,2009,2.89e-05
p17,h2o_strat,2010,3.05e-05
p17,h2o_strat,2011,3.23e-05
p17,h2o_strat,2012,3.39e-05
p17,h2o_strat,2013,3.55e-05
p17,h2o_strat,2014,3.7e-05
p17,h2o_strat,2015,3.86e-05
p17,h2o_strat,2016,4.02e-05
p17,h2o_strat,2017,4.22e-05
p17,h2o_strat,2018,4.47e-05
p17,h2o_strat,2019,4.73e-05
p17,h2o_strat,2020,4.96e-05
p17,h2o_strat,2021,5.15e-05
p17,halogen,1946,0.000175162
p17,halogen,1947,0.000197116
p17,halogen,1948,0.000218839
p17,halogen,1949,0.000240088
p17,halogen,1950,0.000261481
p17,halogen,1951,0.000283676
p17,halogen,1952,0.000307773
p17,halogen,1953,0.000335326
p17,halogen,1954,0.000367335
p17,halogen,1955,0.000403948
p17,halogen,1956,0.000445164
p17,halogen,1957,0.000491706
p17,halogen,1958,0.000544519
p17,halogen,1959,0.000604822
p17,halogen,1960,0.000674544
p17,halogen,1961,0.00075576
p17,halogen,1962,0.000850288
p17,halogen,1963,0.000959813
p17,halogen,1964,0.001085645
p17,halogen,1965,0.001228269
p17,halogen,1966,0.001387399
p17,halogen,1967,0.001562362
p17,halogen,1968,0.001752305
p17,halogen,1969,0.001957467
p17,halogen,1970,0.002179626
p17,halogen,1971,0.002418011
p17,halogen,1972,0.002666362
p17,halogen,1973,0.002915824
p17,halogen,1974,0.003157552
p17,halogen,1975,0.00338123
p17,halogen,1976,0.003577271
p17,halogen,1977,0.003739412
p17,halogen,1978,0.003863748
p17,halogen,1979,0.003951548
p17,halogen,1980,0.004010967
p17,halogen,1981,0.0040565
p17,halogen,1982,0.004104682
p17,halogen,1983,0.004169121
p17,halogen,1984,0.004260616
p17,halogen,1985,0.004377411
p17,halogen,1986,0.004502391
p17,halogen,1987,0.004612153
p17,halogen,1988,0.004682231
p17,halogen,1989,0.00468646
p17,halogen,1990,0.004601939
p17,halogen,1991,0.004423012
p17,halogen,1992,0.004162022
p17,halogen,1993,0.003839432
p17,halogen,1994,0.003485615
p17,halogen,1995,0.003134925
p17,halogen,1996,0.002812069
p17,halogen,1997,0.002529786
p17,halogen,1998,0.002294552
p17,halogen,1999,0.002100795
p17,halogen,2000,0.001936487
p17,halogen,2001,0.0017966
p17,halogen,2002,0.001678681
p17,halogen,2003,0.001580092
p17,halogen,2004,0.001498746
p17,halogen,2005,0.001432531
p17,halogen,2006,0.001379089
p17,halogen,2007,0.001336125
p17,halogen,2008,0.001299605
p17,halogen,2009,0.001266542
p17,halogen,2010,0.001235919
p17,halogen,2011,0.001207437
p17,halogen,2012,0.001180395
p17,halogen,2013,0.001156192
p17,halogen,2014,0.0011376
p17,halogen,2015,0.001122918
p17,halogen,2016,0.00110573
p17,halogen,2017,0.001082765
p17,halogen,2018,0.001053572
p17,halogen,2019,0.001015996
p17,halogen,2020,0.000969792
p17,halogen,2021,0.000917652
p17,land_use,1946,-0.000301742
p17,land_use,1947,-0.000295291
p17,land_use,1948,-0.000312922
p17,land_use,1949,-0.000352801
p17,land_use,1950,-0.000412053
p17,land_use,1951,-0.000488715
p17,land_use,1952,-0.000576358
p17,land_use,1953,-0.000666668
p17,land_use,1954,-0.000747718
p17,land_use,1955,-0.000805305
p17,land_use,1956,-0.000833615
p17,land_use,1957,-0.00083791
p17,land_use,1958,-0.000826988
p17,land_use,1959,-0.000807203
p17,land_use,1960,-0.000781598
p17,land_use,1961,-0.00075336
p17,land_use,1962,-0.000725954
p17,land_use,1963,-0.000706001
p17,land_use,1964,-0.00070579
p17,land_use,1965,-0.000729862
p17,land_use,1966,-0.000770604
p17,land_use,1967,-0.000816319
p17,land_use,1968,-0.000857258
p17,land_use,1969,-0.000892137
p17,land_use,1970,-0.000918992
p17,land_use,1971,-0.000929972
p17,land_use,1972,-0.000918643
p17,land_use,1973,-0.000889436
p17,land_use,1974,-0.000862123
p17,land_use,1975,-0.000848809
p17,land_use,1976,-0.000846086
p17,land_use,1977,-0.000850867
p17,land_use,1978,-0.000858167
p17,land_use,1979,-0.000866112
p17,land_use,1980,-0.0008757
p17,land_use,1981,-0.000882471
p17,land_use,1982,-0.000881054
p17,land_use,1983,-0.000871133
p17,land_use,1984,-0.000858053
p17,land_use,1985,-0.000840855
p17,land_use,1986,-0.000813733
p17,land_use,1987,-0.00077493
p17,land_use,1988,-0.000723105
p17,land_use,1989,-0.000662063
p17,land_use,1990,-0.000599302
p17,land_use,1991,-0.000539561
p17,land_use,1992,-0.00048807
p17,land_use,1993,-0.000449733
p17,land_use,1994,-0.000427143
p17,land_use,1995,-0.00042066
p17,land_use,1996,-0.000429529
p17,land_use,1997,-0.000446335
p17,land_use,1998,-0.000459405
p17,land_use,1999,-0.000466121
p17,land_use,2000,-0.000469532
p17,land_use,2001,-0.000469366
p17,land_use,2002,-0.000457317
p17,land_use,2003,-0.00042452
p17,land_use,2004,-0.000377415
p17,land_use,2005,-0.0003301
p17,land_use,2006,-0.000289839
p17,land_use,2007,-0.000254046
p17,land_use,2008,-0.00021609
p17,land_use,2009,-0.000183024
p17,land_use,2010,-0.000165035
p17,land_use,2011,-0.00016476
p17,land_use,2012,-0.000177212
p17,land_use,2013,-0.000192024
p17,land_use,2014,-0.00020578
p17,land_use,2015,-0.000225757
p17,land_use,2016,-0.000257258
p17,land_use,2017,-0.00029238
p17,land_use,2018,-0.000319162
p17,land_use,2019,-0.00033892
p17,land_use,2020,-0.000357628
p17,land_use,2021,-0.000373923
p17,n2o,1946,0.000363376
p17,n2o,1947,0.000340964
p17,n2o,1948,0.000313201
p17,n2o,1949,0.000290603
p17,n2o,1950,0.000279935
p17,n2o,1951,0.000279221
p17,n2o,1952,0.000288985
p17,n2o,1953,0.00030702
p17,n2o,1954,0.000328401
p17,n2o,1955,0.000348316
p17,n2o,1956,0.000365307
p17,n2o,1957,0.000379754
p17,n2o,1958,0.000391427
p17,n2o,1959,0.000402275
p17,n2o,1960,0.000413281
p17,n2o,1961,0.000424009
p17,n2o,1962,0.000436138
p17,n2o,1963,0.000451067
p17,n2o,1964,0.000468065
p17,n2o,1965,0.00048492
p17,n2o,1966,0.000500332
p17,n2o,1967,0.000514353
p17,n2o,1968,0.000527157
p17,n2o,1969,0.000539279
p17,n2o,1970,0.000551078
p17,n2o,1971,0.000562418
p17,n2o,1972,0.000573772
p17,n2o,1973,0.000585872
p17,n2o,1974,0.000599043
p17,n2o,1975,0.000613474
p17,n2o,1976,0.000630293
p17,n2o,1977,0.000652432
p17,n2o,1978,0.000685336
p17,n2o,1979,0.000726622
p17,n2o,1980,0.00076904
p17,n2o,1981,0.000808548
p17,n2o,1982,0.000844723
p17,n2o,1983,0.000872532
p17,n2o,1984,0.000887143
p17,n2o,1985,0.000895128
p17,n2o,1986,0.000901944
p17,n2o,1987,0.000908693
p17,n2o,1988,0.000918361
p17,n2o,1989,0.000927043
p17,n2o,1990,0.000929007
p17,n2o,1991,0.000924814
p17,n2o,1992,0.000920987
p17,n2o,1993,0.000918541
p17,n2o,1994,0.000913117
p17,n2o,1995,0.000914165
p17,n2o,1996,0.000931556
p17,n2o,1997,0.000963017
p17,n2o,1998,0.000999102
p17,n2o,1999,0.001030077
p17,n2o,2000,0.001050088
p17,n2o,2001,0.001057916
p17,n2o,2002,0.001057564
p17,n2o,2003,0.001053767
p17,n2o,2004,0.001048512
p17,n2o,2005,0.001044498
p17,n2o,2006,0.001046318
p17,n2o,2007,0.001057478
p17,n2o,2008,0.001075065
p17,n2o,2009,0.001095536
p17,n2o,2010,0.001118962
p17,n2o,2011,0.001143794
p17,n2o,2012,0.001166939
p17,n2o,2013,0.001186684
p17,n2o,2014,0.001205827
p17,n2o,2015,0.001224199
p17,n2o,2016,0.001240411
p17,n2o,2017,0.001259783
p17,n2o,2018,0.001284813
p17,n2o,2019,0.001312509
p17,n2o,2020,0.001341274
p17,n2o,2021,0.001373328
p17,natural,1946,0.000177526
p17,natural,1947,0.000657445
p17,natural,1948,0.001027632
p17,natural,1949,0.001062014
p17,natural,1950,0.000653094
p17,natural,1951,9.47e-05
p17,natural,1952,-0.000452916
p17,natural,1953,-0.000910495
p17,natural,1954,-0.000892982
p17,natural,1955,-0.000299922
p17,natural,1956,0.000141645
p17,natural,1957,0.000451894
p17,natural,1958,0.000614321
p17,natural,1959,-0.000671871
p17,natural,1960,-0.005482632
p17,natural,1961,-0.009329697
p17,natural,1962,-0.01069018
p17,natural,1963,-0.010331134
p17,natural,1964,-0.008651682
p17,natural,1965,-0.006239719
p17,natural,1966,-0.003105638
p17,natural,1967,0.000159023
p17,natural,1968,0.002363663
p17,natural,1969,0.003474285
p17,natural,1970,0.002926453
p17,natural,1971,0.001929342
p17,natural,1972,0.001262479
p17,natural,1973,0.00096974
p17,natural,1974,0.000943734
p17,natural,1975,0.000910765
p17,natural,1976,0.000849031
p17,natural,1977,0.000778136
p17,natural,1978,0.000253499
p17,natural,1979,-0.002186846
p17,natural,1980,-0.006110112
p17,natural,1981,-0.008744854
p17,natural,1982,-0.009997227
p17,natural,1983,-0.01007417
p17,natural,1984,-0.008627938
p17,natural,1985,-0.005562815
p17,natural,1986,-0.001524768
p17,natural,1987,0.000604303
p17,natural,1988,-0.00068793
p17,natural,1989,-0.007707669
p17,natural,1990,-0.01336993
p17,natural,1991,-0.014901933
p17,natural,1992,-0.013474209
p17,natural,1993,-0.010153789
p17,natural,1994,-0.005212286
p17,natural,1995,0.000217553
p17,natural,1996,0.004326344
p17,natural,1997,0.007677498
p17,natural,1998,0.008378043
p17,natural,1999,0.006705576
p17,natural,2000,0.004841473
p17,natural,2001,0.003345684
p17,natural,2002,0.002025781
p17,natural,2003,0.000836643
p17,natural,2004,-0.000193225
p17,natural,2005,-0.001287848
p17,natural,2006,-0.002005918
p17,natural,2007,-0.00214386
p17,natural,2008,-0.00166162
p17,natural,2009,-0.000668822
p17,natural,2010,0.000172186
p17,natural,2011,0.000616535
p17,natural,2012,0.000823296
p17,natural,2013,0.000850883
p17,natural,2014,0.000748272
p17,natural,2015,0.000341486
p17,natural,2016,-0.000560475
p17,natural,2017,-0.001818813
p17,natural,2018,-0.002816561
p17,natural,2019,-0.002845082
p17,natural,2020,-0.001648386
p17,natural,2021,-0.000373902
p17,o3,1946,0.000450455
p17,o3,1947,0.000468537
p17,o3,1948,0.000483801
p17,o3,1949,0.000506728
p17,o3,1950,0.000542027
