time,timebound_lower,timebound_upper,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,1750,1751,0,0,0,0,0,0,0,0,0,0,0.09759026199289,0.246412469995941,0,0,0,0,0.344002731988831,0
1751.5,1751,1752,0.001416791354592,0.000508281967061,7.39763113299658E-05,0.000206048534336,0.003052126651131,-0.000382910301054,0,-7.33629446103519E-06,-0.000366433388989,4.67194742595279E-05,0.07924397293039,0.246419681231149,0.003258175185468,0.000582259074192,7.95800959438715E-10,0.004547265104007,0.330210919265546,-0.000327050209191
1752.5,1752,1753,0.002833245132056,0.001016256735266,0.000147944524257,0.000476099512894,0.004438863172055,-0.00031835818177,0,-1.95634518960938E-05,-0.000492779664441,9.3410711890648E-05,0.04916604324289,0.246422103151364,0.004914962684949,0.001164202851125,1.59160191887743E-09,0.008175120081913,0.303763266476167,-0.000418932404447
1753.5,1753,1754,0.004249361508732,0.001523924797432,0.000221904643257,-0.00010459362824,0.002512996885549,-8.93040795174348E-05,0,-3.66814723051759E-05,-0.000378711663067,0.000140073758191,0.012988284453827,0.246422920970861,0.002408403257309,0.001745831828092,2.38740287834174E-09,0.008038973137435,0.267450178562123,-0.000275319377181
1754.5,1754,1755,0.005665140660826,0.002031286645054,0.000295856672802,-0.001168389594954,-0.002836161249255,0.00072208932674,0,-5.86903556882815E-05,2.76564030939117E-05,0.000186708658338,-0.021426608124298,-0.116728683632,-0.004004550844209,0.002327146501059,3.18320383778046E-09,0.004865500350159,-0.133289791406139,0.000155674705743
1755.5,1755,1756,0.007080582764397,0.002538342768315,0.00036980061735,-0.00031303643517,-0.000856536487337,0.001051829457203,0,-8.55901020454106E-05,2.61150114789801E-05,0.000233315457386,-0.045903927460235,-0.004496550094288,-0.001169572922507,0.002908147364669,3.97900479721917E-09,0.010044827030582,-0.040355650523941,0.00017384036682
1756.5,1756,1757,0.008495687995375,0.003045093656088,0.000443736481354,-0.000749168146079,0.001487945559313,0.000265119266749,0,-0.000117380711377,-0.000420822748174,0.000279894200272,-0.05348581222586,0.156275042949973,0.000738777413233,0.003488834912248,4.77480575665789E-09,0.012730110328327,0.115519341052439,-0.000258309259278
1757.5,1757,1758,0.009910456529548,0.003551539795943,0.000517664269258,-0.000939867494312,-0.008757377548028,0.002687157086196,0,-0.000154062183682,0.000748956158545,0.000326444931811,-0.034343893280548,0.215874996349917,-0.00969724504234,0.004069209635807,5.5706067161222E-09,0.007890917115886,0.189422020185255,0.000921338906675
1758.5,1758,1759,0.011324888542568,0.004057681674148,0.000591583985498,-0.000563575682005,-0.004459301162185,0.002316902656386,0,-0.000195634518961,0.000346014794771,0.0003729676967,0.017013235625702,0.236149687510722,-0.00502287684419,0.004649272026054,6.36640767556092E-09,0.013791534353327,0.266954457489751,0.00052334797251
1759.5,1759,1760,0.012738984209946,0.004563519775679,0.000665495634501,-0.001189249405044,-0.0057433183282,0.002070586023664,0,-0.000242097717214,0.000297617259374,0.000419462539514,0.06751233230539,0.242971750536126,-0.006932567733244,0.005229022572389,7.16220863499963E-09,0.013581007154429,0.324065089995945,0.000474982081674
1760.5,1760,1761,0.014152743707062,0.005069054584221,0.000739399220686,-0.001851722688595,-0.007807726941392,0.002398610421739,0,-0.000293451778441,0.000454547224452,0.000465929504714,0.092395266875702,0.245263887812227,-0.009659449629987,0.005808461762916,7.95800959443834E-09,0.013327391212454,0.350986545900383,0.000627024950724
1761.5,1761,1762,0.015566167209152,0.005574286582174,0.000813294748464,-0.001224030575682,-0.008300094545781,0.003101736789161,0,-0.000349696702643,0.000602459671639,0.000512368636639,0.086248636016327,0.246033860143254,-0.009524125121463,0.006387590084449,8.75381055387706E-09,0.016296500566933,0.348578996726514,0.000765131605635
1762.5,1762,1763,0.016979254891316,0.006079216250659,0.000887182222238,-0.001371661655319,-0.003822540864471,0.002051549004757,0,-0.000410832489818,7.11288315753358E-05,0.000558779979512,0.064158206328827,-0.890820615011053,-0.005194202519789,0.006966408022508,9.54961151334137E-09,0.021022085720061,-0.805640322962165,0.00021907632127
1763.5,1763,1764,0.018392006928519,0.006583844069519,0.000961061646402,-0.001503451496654,-0.004919690356466,0.002564059005198,0,-0.000476859139967,0.000150576283809,0.000605163577439,0.03081975418039,-0.539512136147498,-0.006423141853119,0.007544916061333,1.03454124727801E-08,0.022356720863212,-0.486335661103896,0.000278880721281
1764.5,1764,1765,0.019804423495591,0.007088170517328,0.001034933025343,-0.000521419712088,0.001788381606365,0.002110458824977,0,-0.000547776653091,-0.000372941694344,0.00065151947441,-0.00593522628836,-0.035952273311776,0.001266961894277,0.008123114683884,1.11412134322188E-08,0.031035760025704,-0.010851739574432,-0.000269198873025
1765.5,1765,1766,0.02121650476722,0.007592196071395,0.001108796363439,-0.00155982579627,-0.007281277116592,0.003364629557689,0,-0.000623585029188,0.000398323778674,0.000697847714295,-0.035779147186798,0.150735204353864,-0.008841102912862,0.008701004371849,1.19370143916575E-08,0.024913622247677,0.139869679414743,0.00047258646378
1766.5,1766,1767,0.022628250917961,0.008095921207766,0.00118265166506,-0.001226052068744,-0.004407081589922,0.00336664461987,0,-0.000704284268259,0.000204423194057,0.000744148340852,-0.049897677460235,0.214242681013096,-0.005633133658666,0.009278585605642,1.27328153511218E-08,0.029884634751456,0.194229638304317,0.000244287266649
1767.5,1767,1768,0.024039662122234,0.008599346401231,0.001256498934569,-0.000938262116026,-0.004078098093464,0.003559092095597,0,-0.000789874370305,0.000235333187411,0.000790421397722,-0.036715182343048,-0.313290226628238,-0.00501636020949,0.009855858864416,1.35286163105605E-08,0.032674133087585,-0.317331275883701,0.000235880214828
1768.5,1768,1769,0.025450738554316,0.009102472125328,0.001330338176319,-0.002683107167785,-0.017340853914341,0.005636332911761,0,-0.000880355335324,0.001282034373765,0.00083666692843,0.019446927031952,-0.136472271470731,-0.020023961082126,0.010432824626065,1.43244172699993E-08,0.022734280976887,-0.094291063461892,0.001238345966871
1769.5,1769,1770,0.026861480388357,0.009605298852348,0.001404169394656,-0.002958315101818,-0.013048721269822,0.004552240352445,0,-0.000975727163318,0.000610324613121,0.000882884976388,0.085593411406952,0.108944763860468,-0.01600703637164,0.011009483367222,1.5120218229438E-08,0.026933650162575,0.221471825429996,0.000517482426192
1770.5,1770,1771,0.028271887798361,0.010107827053338,0.001477992593919,-0.003568121910337,-0.014850434760438,0.004853474930457,0,-0.001075989854285,0.000637240822188,0.000929075584894,0.117262600860077,0.199839903095319,-0.018418556670774,0.011585835563276,1.59160191888767E-08,0.026782968174116,0.343885472129512,0.000490326552796
1771.5,1771,1772,0.029681960958204,0.010610057198107,0.001551807778438,0.00128626110335,0.00293948441817,0.004008938398298,0,-0.001181143408227,6.91556700497258E-05,0.000975238797129,0.109711917266327,0.230757124559054,0.00422574552152,0.012161881688365,1.6711820148341E-08,0.049941777625339,0.39041081945072,-0.000136748941048
1772.5,1772,1773,0.031091700041624,0.011111989755232,0.001625614952534,0.0017845474062,0.004310035787089,0.003795211131547,0,-0.001291187825142,-0.000133813731498,0.001021374656165,0.086779055938202,0.241160054391258,0.006094583193289,0.012737622215387,1.75076211077797E-08,0.053315489681372,0.381254600010832,-0.000403626900475
1773.5,1773,1774,0.032501105222221,0.011613625192059,0.001699414120523,0.001542181769218,0.003508050665105,0.003960953728084,0,-0.001406123105032,-4.81850016165733E-05,0.001067483204957,0.050835305938202,0.244655310202165,0.005050232434324,0.013313057616004,1.83034220672184E-08,0.054438524098941,0.349929140239309,-0.000386824901691
1774.5,1774,1775,0.033910176673464,0.012114963974711,0.00177320528671,0.000235255378228,-0.005329388063472,0.005600769532829,0,-0.001525949247895,0.000872716675659,0.001113564486351,0.010086575469452,0.24582943629906,-0.005094132685244,0.013888188360644,1.90992230266571E-08,0.048765333795807,0.30468134556432,0.000460331914114
1775.5,1775,1776,0.035318914568681,0.012616006568089,0.001846988455394,0.00133106782104,-0.001473364367644,0.005742003590163,0,-0.001650666253733,0.000787014948242,0.001159618543078,-0.025638766327423,0.246223837754039,-0.000142296546604,0.014463014918507,1.98950239861215E-08,0.055677603768334,0.276262675194949,0.000295967237587
1776.5,1776,1777,0.036727319081071,0.01311675343588,0.001920763630866,0.001223890541025,0.002251531013141,0.004642059972528,0,-0.001780274122545,0.000242562639081,0.001205645417758,-0.046793160858673,0.246356319489602,0.003475421554166,0.015037537757571,2.06908249455602E-08,0.05955027229963,0.259113430930559,-0.000332066065706
1777.5,1777,1778,0.038135390383691,0.01361720504056,0.001994530817408,0.001509252710136,-0.003180640027505,0.006423166567117,0,-0.00191477285433,0.001103646625849,0.001251645152901,-0.042986617889923,0.246400821530873,-0.00167138731737,0.015611757344593,2.14866259049989E-08,0.058939445902452,0.262353649543402,0.00044051892442
1778.5,1778,1779,0.039543128649469,0.014117361843395,0.002068290019296,0.001321895223131,-0.006867686254723,0.007486646023713,0,-0.00205416244909,0.001515857644338,0.001297617790906,0.001646658477265,0.246415766689276,-0.005545791031592,0.016185674145118,2.22824268644376E-08,0.058428970772862,0.306491395939403,0.000759312986154
1779.5,1779,1780,0.040950534051196,0.014617224304453,0.002142041240797,0.001334107809215,-0.002452108781362,0.006249195590913,0,-0.002198442906824,0.000949674624358,0.001343563374059,0.073050540313202,0.246420787070039,-0.001118000972148,0.016759288623478,2.30782278238763E-08,0.062935812385033,0.382407139768274,9.47950915933E-05
1780.5,1780,1781,0.042357606761529,0.015116792882601,0.002215784486171,0.000493278493713,-0.007926881259898,0.006867690365311,0,-0.002347614227531,0.001349844967989,0.001389481944537,0.115827346953827,0.246422470098823,-0.007433602766185,0.0173326012428,2.38740287833406E-08,0.059516008288451,0.4217658253411,0.000391712684995
1781.5,1781,1782,0.043764346952989,0.015616068035513,0.00228951975967,0.001270361658885,-0.005638272748029,0.007270342974251,0,-0.002501676411213,0.001354744613187,0.00143537354441,0.115671341094452,0.246423032581802,-0.004367911089144,0.017905612465012,2.46698297427793E-08,0.064860833049493,0.426955206725747,0.000288441746384
1782.5,1782,1783,0.045170754797963,0.016115050219675,0.002363247065536,0.000880510034779,-0.003684095332573,0.006406915954981,0,-0.002660629457869,0.000927945487936,0.001481238215635,0.091381228789765,0.24642322954954,-0.002803585297794,0.018478322750842,2.54656307022181E-08,0.067000962451695,0.404805420790999,-0.000251445754297
1783.5,1783,1784,0.046576830468707,0.016613739890388,0.002436966408009,0.000927239588561,-0.002300634889019,0.006458546884177,0,-0.002824473367499,0.000783990150095,0.001527076000062,0.054517044219452,-2.06115245375309,-0.001373395300458,0.019050732559829,2.62614316616568E-08,0.070199307394913,-1.93643610213873,-0.000513407217342
1784.5,1784,1785,0.047982574137336,0.017112137501769,0.002510677791316,0.002297511161769,0.001986270245254,0.006692515705991,0,-0.002993208140102,0.000636504309864,0.001572886939433,0.010991409453827,-1.34994515362478,0.004283781407023,0.019622842350317,2.70572326210955E-08,0.077797896709861,-1.26115584746109,-0.000783816890805
1785.5,1785,1786,0.049387985975838,0.017610243506763,0.002584381219678,0.000769737484213,-0.004493167277705,0.00723384675829,0,-0.00316683377568,0.001010210910583,0.001618671075379,-0.025701168671173,-0.327106143317125,-0.003723429793492,0.020194652579474,2.78530335805598E-08,0.072555103730391,-0.280252208257908,-0.000537951789719
1786.5,1786,1787,0.050793066156063,0.01810805835714,0.002658076697309,0.001594748946655,-0.000109303264318,0.007285399514595,0,-0.003345350274232,0.000902705220219,0.001664428449426,-0.04499909347586,0.052072679065431,0.001485445682337,0.020766163703283,2.86488345399985E-08,0.079551858451691,0.086625444041261,-0.000778216604588
1787.5,1787,1788,0.052197814849732,0.018605582503504,0.002731764228415,0.001256421161155,-0.004896203106282,0.008164411509237,0,-0.003528757635758,0.001295959121587,0.001710159102992,-0.031301779022735,0.181061670917024,-0.003639781945127,0.021337376176554,2.94446354994372E-08,0.077537181179217,0.227297073073506,-0.000522639411179
1788.5,1788,1789,0.053602232228426,0.019102816395293,0.002805443817196,0.00040806443382,-0.015055566922184,0.01017527442628,0,-0.003717055860258,0.002333755860499,0.001755863077388,0.03730959793039,0.224464113126727,-0.014647502488364,0.021908290452925,3.0240436458876E-08,0.071410857696896,0.333184568754013,0.000372563077629
1789.5,1789,1790,0.055006318463596,0.019599760480789,0.002879115467841,0.00057914114106,-0.009489137419383,0.009048623265722,0,-0.003910244947732,0.00163302360538,0.001801540413818,0.117449807891327,0.239046829617783,-0.008909996278323,0.022478906984867,3.10362374183403E-08,0.077148171507328,0.433644809016438,-0.000475680928535
1790.5,1790,1791,0.056410073726563,0.020096415207115,0.002952779184535,0.000564568087661,-0.010460973061363,0.009507127977018,0,-0.00410832489818,0.001763011349528,0.00184719115338,0.144626028594452,0.243945478818565,-0.009896404973702,0.023049226223688,3.1832038377779E-08,0.078571900558296,0.467143407971313,-0.000498122395272
1791.5,1791,1792,0.057813498188506,0.020592781020246,0.003026434971454,0.001211778077246,-0.003433570772833,0.008591943634237,0,-0.004311295711602,0.001113734719988,0.001892815337067,0.130523098906952,0.245590991388629,-0.002221792695587,0.023619248619539,3.26278393372177E-08,0.086498152092147,0.462612242387728,-0.001304745654548
