time,timebound_lower,timebound_upper,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1761.5,1761,1762,0.086248636016327,0.246033860143254,-0.001224030575682,-0.008300094545781,0,-0.000349696702643,0.000602459671639,0.015566167209152,0.005574286582174,0.000813294748464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75381055387706E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003101736789161,0.000512368636639
1762.5,1762,1763,0.064158206328827,-0.890820615011053,-0.001371661655319,-0.003822540864471,0,-0.000410832489818,7.11288315753358E-05,0.016979254891316,0.006079216250659,0.000887182222238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54961151334137E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002051549004757,0.000558779979512
1763.5,1763,1764,0.03081975418039,-0.539512136147498,-0.001503451496654,-0.004919690356466,0,-0.000476859139967,0.000150576283809,0.01839200692852,0.006583844069519,0.000961061646402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03454124727801E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002564059005198,0.000605163577439
1764.5,1764,1765,-0.00593522628836,-0.035952273311776,-0.000521419712088,0.001788381606365,0,-0.000547776653091,-0.000372941694344,0.019804423495591,0.007088170517328,0.001034933025343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11412134322188E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002110458824977,0.00065151947441
1765.5,1765,1766,-0.035779147186798,0.150735204353864,-0.00155982579627,-0.007281277116592,0,-0.000623585029188,0.000398323778674,0.02121650476722,0.007592196071395,0.001108796363439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19370143916575E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003364629557689,0.000697847714295
1766.5,1766,1767,-0.049897677460235,0.214242681013096,-0.001226052068744,-0.004407081589922,0,-0.000704284268259,0.000204423194057,0.022628250917961,0.008095921207766,0.00118265166506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27328153511218E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336664461987,0.000744148340852
1767.5,1767,1768,-0.036715182343048,-0.313290226628238,-0.000938262116026,-0.004078098093464,0,-0.000789874370305,0.000235333187411,0.024039662122234,0.008599346401231,0.001256498934569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35286163105605E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003559092095597,0.000790421397722
1768.5,1768,1769,0.019446927031952,-0.136472271470731,-0.002683107167785,-0.017340853914341,0,-0.000880355335324,0.001282034373765,0.025450738554317,0.009102472125328,0.001330338176319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43244172699993E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005636332911761,0.00083666692843
1769.5,1769,1770,0.085593411406952,0.108944763860468,-0.002958315101818,-0.013048721269822,0,-0.000975727163318,0.000610324613121,0.026861480388357,0.009605298852348,0.001404169394656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5120218229438E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004552240352445,0.000882884976388
1770.5,1770,1771,0.117262600860077,0.199839903095319,-0.003568121910337,-0.014850434760438,0,-0.001075989854285,0.000637240822188,0.028271887798361,0.010107827053338,0.001477992593919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59160191888767E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004853474930457,0.000929075584894
