time,timebound_lower,timebound_upper,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,1750,1751,0,0,0,0,0,0,0,0,0,0,0.146291884806544,0.308391500507495,0,0,0,0,0.423027646522293,0
1751.5,1751,1752,0.001586171408015,0.000609677396972,8.44177973702462E-05,0.001230456687526,0.019410005284028,-0.000191726691069,0,-3.64449532426012E-06,9.75348326829485E-07,9.31566330981279E-05,0.118808468240971,0.308400525552561,0.01962054397669,0.00068389239263,1.21737021953635E-09,0.020892601757668,0.406922813070082,4.36497842242249E-05
1752.5,1752,1753,0.003171964880925,0.001218986313041,0.000168826353277,0.002022199823001,0.030876811182221,-0.000159404854342,0,-9.718654198027E-06,1.3116485441853E-06,0.000186256963567,0.073690956975115,0.308403556647574,0.031386222160945,0.001367406236115,2.43474043907271E-09,0.034644876526524,0.376595417504375,8.48251222453314E-05
1753.5,1753,1754,0.004757380616153,0.001827927339331,0.00025322567283,0.001011485372449,0.019361585399267,-4.47153696772641E-05,0,-1.82224766213006E-05,1.00802983031138E-06,0.000279301081729,0.019501889058358,0.308404580169566,0.019285800165331,0.002050541945481,3.65211065864822E-09,0.024938393347444,0.333151179191775,0.000131216906413
1754.5,1754,1755,0.006342418810969,0.002436501065386,0.000337615761129,-0.000552349715375,-0.000365664438952,0.001083140074593,0,-2.9155962594081E-05,6.20453418419857E-05,0.000372289077664,-0.01074988089381,-0.08730007772587,-0.001388753906113,0.002733299785784,4.86948087818457E-09,0.007707142184517,-0.102335816240316,0.000348028080694
1755.5,1755,1756,0.007927079662483,0.003044708079175,0.000421996623264,0.000289123094048,0.005595521149707,0.00157775304875,0,-4.25191121163681E-05,5.8587329990768E-05,0.000465221041212,-0.023092829293832,-0.003362919554264,0.005297804840128,0.003415680550952,6.08685109772093E-09,0.016574963742681,-0.016692851912272,0.000413397995891
1756.5,1756,1757,0.009511363367655,0.003652548967093,0.000506368264317,0.000564016904417,0.018147241236977,0.000397681134077,0,-5.8311925188162E-05,1.12011835072131E-06,0.000558097061971,-0.026909286333312,0.195582208108255,0.017443762344467,0.004097691082049,7.30422131725728E-09,0.029533393677817,0.166427517541953,0.000255131192247
1757.5,1757,1758,0.011095270123291,0.004260024313973,0.000590730689356,0.000810052600151,-0.002108600161224,0.004030758271869,0,-7.65344018094626E-05,0.001680234436987,0.000650917229303,-0.017206606779603,0.270173072196783,-0.002752452349806,0.004779341470255,8.52159153683279E-09,0.015282450682157,0.245361770129562,0.001909029513606
1758.5,1758,1759,0.01267880012604,0.004867134703088,0.000675083903447,0.000338026148319,-0.001223960739233,0.003475373507309,0,-9.718654198027E-05,0.000776261690685,0.00074368163233,0.025726679379998,0.295547366076917,-0.001662512946548,0.005460622519759,9.73896175636915E-09,0.01777967116332,0.326788946616503,0.001100151243063
1759.5,1759,1760,0.014261953572398,0.005473880716161,0.000759427911639,-0.000129630155878,-0.001582887033145,0.003105896482708,0,-0.000120268345701,0.000667684967319,0.000836390359936,0.101240571937441,0.304085352214533,-0.002620527533708,0.006141530505444,1.09563319759055E-08,0.018443248571325,0.393743159558674,0.001044704719642
