time,timebound_lower,timebound_upper,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,1750,1751,0,0,0,0,0,0,0,0,0,0,0.049239135661844,0.184289131976231,0,0,0,0,0.265146919568926,0
1751.5,1751,1752,0.001246456316615,0.000406099475433,6.36594092356343E-05,-0.000817779648622,-0.001614344221718,-0.000574368678068,0,-1.09900044769575E-05,-0.00082206947899,-1.14810911126953E-07,0.039966453231725,0.184294525178438,-0.001623724545261,0.000479612235593,3.73125034695343E-10,-0.000403730006444,0.257909969733176,-0.00078631773295
1752.5,1752,1753,0.002492615641621,0.000811953509748,0.00012731184949,-0.001071405160976,-0.002738428038491,-0.000477539955211,0,-2.930667860522E-05,-0.001105519131654,-2.2955243206735E-07,0.024782389593475,0.184296336505495,-0.002564231634285,0.000958970931661,7.46250069390686E-10,0.000611148977714,0.238248330112073,-0.001040732904861
1753.5,1753,1754,0.003738478130158,0.001217562496688,0.000190957324614,-0.001216852995593,-0.003737320904845,-0.000133956871772,0,-5.49500223847875E-05,-0.000849614988426,-3.44224674138584E-07,0.006500925711286,0.184296948143556,-0.003990023727619,0.001438073290593,1.11937510409803E-09,0.00156892086539,0.205862817851963,-0.000766036694545
1754.5,1754,1755,0.004984043937247,0.001622926828941,0.000254595838457,-0.001783153659254,-0.010286351472416,0.000361556732455,0,-8.792003581566E-05,-7.36139972347729E-08,-4.58827748360057E-07,-0.032167780467862,-0.146088929258045,-0.011481380006124,0.001916920780124,1.49250013879337E-09,-0.002659358112744,-0.165908806851516,-3.55500661489496E-05
1755.5,1755,1756,0.00622931321778,0.002028046898146,0.000318227394854,-0.000916363077151,-0.005383987076706,0.000526660632643,0,-0.000128216718898,-6.9511222275427E-08,-5.7336176545439E-07,-0.068829838589327,-0.005627547301918,-0.005717575729633,0.002395520886581,1.86562517348872E-09,0.005360581655456,-0.063696958272568,-6.5341669282137E-05
1756.5,1756,1757,0.007474286126536,0.002432923094895,0.000381851997639,-0.002052307514268,-0.007321585469037,0.000132747642496,0,-0.000175840071631,-0.000944088469376,-6.87826835848396E-07,-0.080193064661117,0.116876357820986,-0.008162452081012,0.002873873341372,2.23875020818406E-09,0.003679665493033,0.067929287556986,-0.000850426172927
1757.5,1757,1758,0.008718962818169,0.002837555808739,0.000445469650634,-0.002688034881706,-0.025855968738817,0.001345484138456,0,-0.000230790094016,-1.99352231007393E-06,-8.02223069674373E-07,-0.051593345017408,0.161450496776213,-0.026862861351773,0.003351976666007,2.6118752428914E-09,-0.009331706677998,0.129057384381134,9.59707331721461E-05
1758.5,1758,1759,0.009963343447212,0.003241945428191,0.000509080357658,-0.001462598238332,-0.01087845799732,0.00116009435791,0,-0.000293066786052,-9.20999453868734E-07,-9.1655057677104E-07,0.008319538068857,0.176613711670217,-0.011488139286499,0.003829830870552,2.98500027758675E-09,0.007086959062922,0.205864636270145,5.05518287965055E-06
1759.5,1759,1760,0.011207428168078,0.003646092340728,0.000572684122519,-0.002246255222327,-0.013629865296091,0.001036761366301,0,-0.00036267014774,-7.92178072982796E-07,-1.03080946668467E-06,0.033937694580101,0.181715856351692,-0.014912107325578,0.004307436343239,3.35812531228209E-09,0.005356060041516,0.253237616771261,-5.32432186946681E-05
1760.5,1760,1761,0.012451217135058,0.004049996932797,0.000636280949021,-0.003414457985477,-0.030150803479051,0.001201006183585,0,-0.000439600179078,-1.20988394659485E-06,-1.14499984867027E-06,0.046509819804891,0.183430120199581,-0.032047186138776,0.004784793471271,3.73125034697743E-09,-0.009204863709873,0.269487300939366,-4.11339449565726E-05
1761.5,1761,1762,0.013694710502321,0.00445365958982,0.00069987084096,-0.002792566489473,-0.023056214468998,0.001553067988813,0,-0.000523856880068,-1.60358758336976E-06,-1.25912183169258E-06,0.043379549902303,0.184005973899408,-0.024362421040553,0.00526190264083,4.10437538167278E-09,0.001255783946168,0.270845406654455,-4.62470511852398E-05
1762.5,1762,1763,0.014937908423917,0.004857080696194,0.000763453802125,-0.002222010501902,-0.010563305498334,0.00102722935676,0,-0.00061544025071,-1.89326052022002E-07,-1.37317552442716E-06,0.032217673066935,-1.11488475461811,-0.011946295751524,0.005738759709209,4.47750041638012E-09,0.013759055780911,-1.03241907337649,-0.000380753456079
1763.5,1763,1764,0.016180811053775,0.005260260635299,0.000827029836296,-0.002566769882915,-0.012289349907121,0.001283847803049,0,-0.000714350291002,-4.00794062130299E-07,-1.48716103526147E-06,0.015162243742585,-0.675213219571524,-0.013849475988841,0.006215367080217,4.85062545107546E-09,0.014395141892377,-0.623543692891591,-0.000386855550701
1764.5,1764,1765,0.017423418545705,0.005663199789499,0.000890598947248,-0.002660148390481,-0.013456518489679,0.001056726042723,0,-0.000820587000946,-0.000836670438818,-1.60107847229594E-06,-0.010617762264604,-0.044995188406888,-0.014131289438141,0.006691734154388,5.22375048577081E-09,0.015251693627305,-0.029707608105586,-0.001115084162465
1765.5,1765,1766,0.018665731053394,0.006065898540145,0.00095416113875,-0.002891126533499,-0.020664991921612,0.001684700803279,0,-0.000934150380541,-1.06023207147553E-06,-1.71492794334505E-06,-0.054082092364708,0.112733174457815,-0.02232057447977,0.007167852552187,5.59687552046615E-09,0.011104211345555,0.094826486485181,-0.000391591958251
1766.5,1766,1767,0.019907748730411,0.006468357267582,0.001017716414562,-0.002705711013454,-0.014581891729405,0.001685709763349,0,-0.001055040429788,-5.44120231069962E-07,-1.82870955593838E-06,-0.075145705592536,0.160229706381395,-0.015911347062949,0.00764371629253,5.97000055517349E-09,0.01909207967776,0.133538547922994,-0.000600961290269
1767.5,1767,1768,0.021149471730206,0.006870576351151,0.001081264778438,-0.002122016284715,-0.011699958589433,0.00178206997519,0,-0.001183257148686,-6.26394421158768E-07,-1.94242341732166E-06,-0.055586501520924,-0.392090721243965,-0.012709736546496,0.008119313414919,6.34312558986884E-09,0.0240319299402,-0.398901765249059,-0.00067541664241
